Orthogroup	data_Cint	model_Cint
OG0001683	SGZ49648.1	Candida_intermedia@Seq_1948
OG0001684	SGZ49650.1	Candida_intermedia@Seq_2206
OG0001685	SGZ49652.1	Candida_intermedia@Seq_687
OG0001686	SGZ49655.1	Candida_intermedia@Seq_2620
OG0001687	SGZ49659.1	Candida_intermedia@Seq_2709
OG0001688	SGZ49665.1	Candida_intermedia@Seq_325
OG0001689	SGZ49668.1	Candida_intermedia@Seq_3218
OG0001690	SGZ49670.1	Candida_intermedia@Seq_5339
OG0001691	SGZ49672.1	Candida_intermedia@Seq_1131
OG0001692	SGZ49676.1	Candida_intermedia@Seq_2922
OG0001693	SGZ49678.1	Candida_intermedia@Seq_4664
OG0001694	SGZ49681.1	Candida_intermedia@Seq_2653
OG0001695	SGZ49683.1	Candida_intermedia@Seq_5001
OG0001696	SGZ49685.1	Candida_intermedia@Seq_2465
OG0001697	SGZ49687.1	Candida_intermedia@Seq_690
OG0001698	SGZ49689.1	Candida_intermedia@Seq_1958
OG0001699	SGZ49692.1	Candida_intermedia@Seq_937
OG0001700	SGZ49694.1	Candida_intermedia@Seq_4567
OG0001701	SGZ49697.1	Candida_intermedia@Seq_1868
OG0001702	SGZ49699.1	Candida_intermedia@Seq_98
OG0001703	SGZ49701.1	Candida_intermedia@Seq_4774
OG0001704	SGZ49704.1	Candida_intermedia@Seq_5045
OG0001705	SGZ49709.1	Candida_intermedia@Seq_124
OG0001706	SGZ49711.1	Candida_intermedia@Seq_4544
OG0001707	SGZ49713.1	Candida_intermedia@Seq_4071
OG0001708	SGZ49715.1	Candida_intermedia@Seq_4657
OG0001709	SGZ49717.1	Candida_intermedia@Seq_3291
OG0001710	SGZ49719.1	Candida_intermedia@Seq_2550
OG0001711	SGZ49721.1	Candida_intermedia@Seq_27
OG0001712	SGZ49724.1	Candida_intermedia@Seq_2763
OG0001713	SGZ49726.1	Candida_intermedia@Seq_2534
OG0001714	SGZ49728.1	Candida_intermedia@Seq_1840
OG0001715	SGZ49730.1	Candida_intermedia@Seq_1869
OG0001716	SGZ49736.1	Candida_intermedia@Seq_641
OG0001717	SGZ49738.1	Candida_intermedia@Seq_4408
OG0001718	SGZ49741.1	Candida_intermedia@Seq_910
OG0001719	SGZ49743.1	Candida_intermedia@Seq_5038
OG0001720	SGZ49745.1	Candida_intermedia@Seq_3411
OG0001721	SGZ49747.1	Candida_intermedia@Seq_2902
OG0001722	SGZ49749.1	Candida_intermedia@Seq_1254
OG0001723	SGZ49751.1	Candida_intermedia@Seq_5292
OG0001724	SGZ49753.1	Candida_intermedia@Seq_3895
OG0001725	SGZ49757.1	Candida_intermedia@Seq_2969
OG0001726	SGZ49759.1	Candida_intermedia@Seq_1740
OG0001727	SGZ49762.1	Candida_intermedia@Seq_748
OG0001728	SGZ49764.1	Candida_intermedia@Seq_3528
OG0001729	SGZ49766.1	Candida_intermedia@Seq_3614
OG0001730	SGZ49768.1	Candida_intermedia@Seq_2474
OG0001731	SGZ49770.1	Candida_intermedia@Seq_1173
OG0001732	SGZ49773.1	Candida_intermedia@Seq_2404
OG0001733	SGZ49775.1	Candida_intermedia@Seq_3515
OG0001734	SGZ49777.1	Candida_intermedia@Seq_5202
OG0001735	SGZ49779.1	Candida_intermedia@Seq_680
OG0001736	SGZ49782.1	Candida_intermedia@Seq_2240
OG0001737	SGZ49784.1	Candida_intermedia@Seq_4904
OG0001738	SGZ49786.1	Candida_intermedia@Seq_3959
OG0001739	SGZ49788.1	Candida_intermedia@Seq_4568
OG0001740	SGZ49790.1	Candida_intermedia@Seq_2335
OG0001741	SGZ49809.1	Candida_intermedia@Seq_2737
OG0001742	SGZ49811.1	Candida_intermedia@Seq_2292
OG0001743	SGZ49813.1	Candida_intermedia@Seq_3127
OG0001744	SGZ49815.1	Candida_intermedia@Seq_5030
OG0001745	SGZ49817.1	Candida_intermedia@Seq_184
OG0001746	SGZ49819.1	Candida_intermedia@Seq_5251
OG0001747	SGZ49821.1	Candida_intermedia@Seq_3287
OG0001748	SGZ49823.1	Candida_intermedia@Seq_2557
OG0001749	SGZ49827.1	Candida_intermedia@Seq_731
OG0001750	SGZ49830.1	Candida_intermedia@Seq_4246
OG0001751	SGZ49832.1	Candida_intermedia@Seq_1569
OG0001752	SGZ49834.1	Candida_intermedia@Seq_3942
OG0001753	SGZ49837.1	Candida_intermedia@Seq_2961
OG0001754	SGZ49841.1	Candida_intermedia@Seq_3017
OG0001755	SGZ49843.1	Candida_intermedia@Seq_1902
OG0001756	SGZ49847.1	Candida_intermedia@Seq_4287
OG0001757	SGZ49852.1	Candida_intermedia@Seq_5463
OG0001758	SGZ49854.1	Candida_intermedia@Seq_2363
OG0001759	SGZ49856.1	Candida_intermedia@Seq_5247
OG0001760	SGZ49858.1	Candida_intermedia@Seq_3023
OG0001761	SGZ49860.1	Candida_intermedia@Seq_1896
OG0001762	SGZ49865.1	Candida_intermedia@Seq_4547
OG0001763	SGZ49867.1	Candida_intermedia@Seq_771
OG0001764	SGZ49873.1	Candida_intermedia@Seq_2829
OG0001765	SGZ49875.1	Candida_intermedia@Seq_2040
OG0001766	SGZ49877.1	Candida_intermedia@Seq_2405
OG0001767	SGZ49881.1	Candida_intermedia@Seq_2372
OG0001768	SGZ49886.1	Candida_intermedia@Seq_4183
OG0001769	SGZ49888.1	Candida_intermedia@Seq_2224
OG0001770	SGZ49890.1	Candida_intermedia@Seq_4807
OG0001771	SGZ49892.1	Candida_intermedia@Seq_4436
OG0001772	SGZ49895.1	Candida_intermedia@Seq_1389
OG0001773	SGZ49897.1	Candida_intermedia@Seq_2549
OG0001774	SGZ49899.1	Candida_intermedia@Seq_3192
OG0001775	SGZ49902.1	Candida_intermedia@Seq_1651
OG0001776	SGZ49904.1	Candida_intermedia@Seq_4429
OG0001777	SGZ49910.1	Candida_intermedia@Seq_4553
OG0001778	SGZ49913.1	Candida_intermedia@Seq_5338
OG0001779	SGZ49919.1	Candida_intermedia@Seq_4041
OG0001780	SGZ49921.1	Candida_intermedia@Seq_2233
OG0001781	SGZ49928.1	Candida_intermedia@Seq_4213
OG0001782	SGZ49933.1	Candida_intermedia@Seq_1502
OG0001783	SGZ49935.1	Candida_intermedia@Seq_4329
OG0001784	SGZ49940.1	Candida_intermedia@Seq_1838
OG0001785	SGZ49944.1	Candida_intermedia@Seq_3019
OG0001786	SGZ49946.1	Candida_intermedia@Seq_3196
OG0001787	SGZ49948.1	Candida_intermedia@Seq_236
OG0001788	SGZ49950.1	Candida_intermedia@Seq_3588
OG0001789	SGZ49952.1	Candida_intermedia@Seq_3288
OG0001790	SGZ49954.1	Candida_intermedia@Seq_4226
OG0001791	SGZ49961.1	Candida_intermedia@Seq_5271
OG0001792	SGZ49963.1	Candida_intermedia@Seq_5121
OG0001793	SGZ49965.1	Candida_intermedia@Seq_1671
OG0001794	SGZ49967.1	Candida_intermedia@Seq_4893
OG0001795	SGZ49969.1	Candida_intermedia@Seq_3234
OG0001796	SGZ49971.1	Candida_intermedia@Seq_2030
OG0001797	SGZ49973.1	Candida_intermedia@Seq_2116
OG0001798	SGZ49976.1	Candida_intermedia@Seq_933
OG0001799	SGZ49978.1	Candida_intermedia@Seq_5013
OG0001800	SGZ49981.1	Candida_intermedia@Seq_1497
OG0001801	SGZ49983.1	Candida_intermedia@Seq_5206
OG0001802	SGZ49991.1	Candida_intermedia@Seq_318
OG0001803	SGZ49994.1	Candida_intermedia@Seq_4164
OG0001804	SGZ49996.1	Candida_intermedia@Seq_1937
OG0001805	SGZ49998.1	Candida_intermedia@Seq_5053
OG0001806	SGZ50000.1	Candida_intermedia@Seq_1242
OG0001807	SGZ50002.1	Candida_intermedia@Seq_722
OG0001808	SGZ50004.1	Candida_intermedia@Seq_1794
OG0001809	SGZ50006.1	Candida_intermedia@Seq_483
OG0001810	SGZ50008.1	Candida_intermedia@Seq_1136
OG0001811	SGZ50010.1	Candida_intermedia@Seq_3145
OG0001812	SGZ50013.1	Candida_intermedia@Seq_2910
OG0001813	SGZ50017.1	Candida_intermedia@Seq_4458
OG0001814	SGZ50019.1	Candida_intermedia@Seq_4548
OG0001815	SGZ50021.1	Candida_intermedia@Seq_661
OG0001816	SGZ50023.1	Candida_intermedia@Seq_3536
OG0001817	SGZ50025.1	Candida_intermedia@Seq_1566
OG0001818	SGZ50027.1	Candida_intermedia@Seq_474
OG0001819	SGZ50029.1	Candida_intermedia@Seq_4889
OG0001820	SGZ50032.1	Candida_intermedia@Seq_3768
OG0001821	SGZ50033.1	Candida_intermedia@Seq_3323
OG0001822	SGZ50037.1	Candida_intermedia@Seq_585
OG0001823	SGZ50040.1	Candida_intermedia@Seq_4177
OG0001824	SGZ50042.1	Candida_intermedia@Seq_2067
OG0001825	SGZ50049.1	Candida_intermedia@Seq_2515
OG0001826	SGZ50051.1	Candida_intermedia@Seq_1576
OG0001827	SGZ50053.1	Candida_intermedia@Seq_4982
OG0001828	SGZ50055.1	Candida_intermedia@Seq_5032
OG0001829	SGZ50057.1	Candida_intermedia@Seq_298
OG0001830	SGZ50059.1	Candida_intermedia@Seq_2049
OG0001831	SGZ50063.1	Candida_intermedia@Seq_3752
OG0001832	SGZ50065.1	Candida_intermedia@Seq_4149
OG0001833	SGZ50067.1	Candida_intermedia@Seq_4195
OG0001834	SGZ50069.1	Candida_intermedia@Seq_2011
OG0001835	SGZ50071.1	Candida_intermedia@Seq_1133
OG0001836	SGZ50073.1	Candida_intermedia@Seq_3585
OG0001837	SGZ50075.1	Candida_intermedia@Seq_1246
OG0001838	SGZ50078.1	Candida_intermedia@Seq_2234
OG0001839	SGZ50080.1	Candida_intermedia@Seq_13
OG0001840	SGZ50082.1	Candida_intermedia@Seq_2732
OG0001841	SGZ50084.1	Candida_intermedia@Seq_2034
OG0001842	SGZ50087.1	Candida_intermedia@Seq_1308
OG0001843	SGZ50089.1	Candida_intermedia@Seq_5295
OG0001844	SGZ50091.1	Candida_intermedia@Seq_434
OG0001845	SGZ50093.1	Candida_intermedia@Seq_392
OG0001846	SGZ50096.1	Candida_intermedia@Seq_5033
OG0001847	SGZ50098.1	Candida_intermedia@Seq_53
OG0001848	SGZ50100.1	Candida_intermedia@Seq_3513
OG0001849	SGZ50102.1	Candida_intermedia@Seq_4083
OG0001850	SGZ50104.1	Candida_intermedia@Seq_4992
OG0001851	SGZ50106.1	Candida_intermedia@Seq_283
OG0001852	SGZ50108.1	Candida_intermedia@Seq_5109
OG0001853	SGZ50111.1	Candida_intermedia@Seq_3474
OG0001854	SGZ50113.1	Candida_intermedia@Seq_2343
OG0001855	SGZ50115.1	Candida_intermedia@Seq_5423
OG0001856	SGZ50117.1	Candida_intermedia@Seq_163
OG0001857	SGZ50123.1	Candida_intermedia@Seq_4359
OG0001858	SGZ50125.1	Candida_intermedia@Seq_5373
OG0001859	SGZ50128.1	Candida_intermedia@Seq_3767
OG0001860	SGZ50130.1	Candida_intermedia@Seq_527
OG0001861	SGZ50132.1	Candida_intermedia@Seq_4979
OG0001862	SGZ50135.1	Candida_intermedia@Seq_3503
OG0001863	SGZ50137.1	Candida_intermedia@Seq_1768
OG0001864	SGZ50142.1	Candida_intermedia@Seq_4169
OG0001865	SGZ50144.1	Candida_intermedia@Seq_4110
OG0001866	SGZ50146.1	Candida_intermedia@Seq_3416
OG0001867	SGZ50150.1	Candida_intermedia@Seq_2255
OG0001868	SGZ50152.1	Candida_intermedia@Seq_715
OG0001869	SGZ50155.1	Candida_intermedia@Seq_3563
OG0001870	SGZ50157.1	Candida_intermedia@Seq_2871
OG0001871	SGZ50159.1	Candida_intermedia@Seq_59
OG0001872	SGZ50161.1	Candida_intermedia@Seq_684
OG0001873	SGZ50164.1	Candida_intermedia@Seq_4713
OG0001874	SGZ50166.1	Candida_intermedia@Seq_2017
OG0001875	SGZ50168.1	Candida_intermedia@Seq_12
OG0001876	SGZ50170.1	Candida_intermedia@Seq_225
OG0001877	SGZ50175.1	Candida_intermedia@Seq_3043
OG0001878	SGZ50177.1	Candida_intermedia@Seq_2552
OG0001879	SGZ50181.1	Candida_intermedia@Seq_4257
OG0001880	SGZ50187.1	Candida_intermedia@Seq_4796
OG0001881	SGZ50189.1	Candida_intermedia@Seq_3925
OG0001882	SGZ50193.1	Candida_intermedia@Seq_3596
OG0001883	SGZ50195.1	Candida_intermedia@Seq_4896
OG0001884	SGZ50197.1	Candida_intermedia@Seq_2663
OG0001885	SGZ50205.1	Candida_intermedia@Seq_2572
OG0001886	SGZ50214.1	Candida_intermedia@Seq_4401
OG0001887	SGZ50222.1	Candida_intermedia@Seq_2858
OG0001888	SGZ50225.1	Candida_intermedia@Seq_1401
OG0001889	SGZ50231.1	Candida_intermedia@Seq_3340
OG0001890	SGZ50233.1	Candida_intermedia@Seq_379
OG0001891	SGZ50240.1	Candida_intermedia@Seq_3202
OG0001892	SGZ50244.1	Candida_intermedia@Seq_3546
OG0001893	SGZ50246.1	Candida_intermedia@Seq_5480
OG0001894	SGZ50248.1	Candida_intermedia@Seq_3710
OG0001895	SGZ50250.1	Candida_intermedia@Seq_1795
OG0001896	SGZ50252.1	Candida_intermedia@Seq_1669
OG0001897	SGZ50254.1	Candida_intermedia@Seq_1836
OG0001898	SGZ50256.1	Candida_intermedia@Seq_1762
OG0001899	SGZ50259.1	Candida_intermedia@Seq_4924
OG0001900	SGZ50261.1	Candida_intermedia@Seq_1597
OG0001901	SGZ50264.1	Candida_intermedia@Seq_2406
OG0001902	SGZ50267.1	Candida_intermedia@Seq_3675
OG0001903	SGZ50269.1	Candida_intermedia@Seq_565
OG0001904	SGZ50271.1	Candida_intermedia@Seq_3684
OG0001905	SGZ50273.1	Candida_intermedia@Seq_4917
OG0001906	SGZ50275.1	Candida_intermedia@Seq_3634
OG0001907	SGZ50277.1	Candida_intermedia@Seq_2634
OG0001908	SGZ50280.1	Candida_intermedia@Seq_1082
OG0001909	SGZ50282.1	Candida_intermedia@Seq_4418
OG0001910	SGZ50284.1	Candida_intermedia@Seq_2935
OG0001911	SGZ50286.1	Candida_intermedia@Seq_1683
OG0001912	SGZ50288.1	Candida_intermedia@Seq_1083
OG0001913	SGZ50291.1	Candida_intermedia@Seq_448
OG0001914	SGZ50293.1	Candida_intermedia@Seq_1634
OG0001915	SGZ50295.1	Candida_intermedia@Seq_4314
OG0001916	SGZ50297.1	Candida_intermedia@Seq_4615
OG0001917	SGZ50299.1	Candida_intermedia@Seq_1843
OG0001918	SGZ50303.1	Candida_intermedia@Seq_1398
OG0001919	SGZ50306.1	Candida_intermedia@Seq_4842
OG0001920	SGZ50308.1	Candida_intermedia@Seq_1611
OG0001921	SGZ50310.1	Candida_intermedia@Seq_2934
OG0001922	SGZ50312.1	Candida_intermedia@Seq_3109
OG0001923	SGZ50314.1	Candida_intermedia@Seq_888
OG0001924	SGZ50316.1	Candida_intermedia@Seq_4099
OG0001925	SGZ50318.1	Candida_intermedia@Seq_4042
OG0001926	SGZ50320.1	Candida_intermedia@Seq_2758
OG0001927	SGZ50323.1	Candida_intermedia@Seq_3158
OG0001928	SGZ50325.1	Candida_intermedia@Seq_4769
OG0001929	SGZ50327.1	Candida_intermedia@Seq_46
OG0001930	SGZ50331.1	Candida_intermedia@Seq_3299
OG0001931	SGZ50333.1	Candida_intermedia@Seq_1766
OG0001932	SGZ50335.1	Candida_intermedia@Seq_2373
OG0001933	SGZ50339.1	Candida_intermedia@Seq_4627
OG0001934	SGZ50341.1	Candida_intermedia@Seq_694
OG0001935	SGZ50345.1	Candida_intermedia@Seq_911
OG0001936	SGZ50347.1	Candida_intermedia@Seq_4081
OG0001937	SGZ50354.1	Candida_intermedia@Seq_608
OG0001938	SGZ50356.1	Candida_intermedia@Seq_944
OG0001939	SGZ50359.1	Candida_intermedia@Seq_3891
OG0001940	SGZ50361.1	Candida_intermedia@Seq_245
OG0001941	SGZ50363.1	Candida_intermedia@Seq_2437
OG0001942	SGZ50370.1	Candida_intermedia@Seq_629
OG0001943	SGZ50372.1	Candida_intermedia@Seq_4232
OG0001944	SGZ50375.1	Candida_intermedia@Seq_466
OG0001945	SGZ50377.1	Candida_intermedia@Seq_1165
OG0001946	SGZ50379.1	Candida_intermedia@Seq_3495
OG0001947	SGZ50381.1	Candida_intermedia@Seq_1235
OG0001948	SGZ50383.1	Candida_intermedia@Seq_1319
OG0001949	SGZ50385.1	Candida_intermedia@Seq_25
OG0001950	SGZ50388.1	Candida_intermedia@Seq_3482
OG0001951	SGZ50390.1	Candida_intermedia@Seq_2191
OG0001952	SGZ50392.1	Candida_intermedia@Seq_1061
OG0001953	SGZ50395.1	Candida_intermedia@Seq_1302
OG0001954	SGZ50397.1	Candida_intermedia@Seq_1774
OG0001955	SGZ50399.1	Candida_intermedia@Seq_2646
OG0001956	SGZ50402.1	Candida_intermedia@Seq_86
OG0001957	SGZ50403.1	Candida_intermedia@Seq_3690
OG0001958	SGZ50407.1	Candida_intermedia@Seq_234
OG0001959	SGZ50409.1	Candida_intermedia@Seq_4028
OG0001960	SGZ50412.1	Candida_intermedia@Seq_2762
OG0001961	SGZ50416.1	Candida_intermedia@Seq_1460
OG0001962	SGZ50419.1	Candida_intermedia@Seq_4864
OG0001963	SGZ50422.1	Candida_intermedia@Seq_3775
OG0001964	SGZ50427.1	Candida_intermedia@Seq_571
OG0001965	SGZ50433.1	Candida_intermedia@Seq_1181
OG0001966	SGZ50435.1	Candida_intermedia@Seq_5462
OG0001967	SGZ50437.1	Candida_intermedia@Seq_1721
OG0001968	SGZ50439.1	Candida_intermedia@Seq_938
OG0001969	SGZ50443.1	Candida_intermedia@Seq_3651
OG0001970	SGZ50448.1	Candida_intermedia@Seq_2317
OG0001971	SGZ50450.1	Candida_intermedia@Seq_3033
OG0001972	SGZ50454.1	Candida_intermedia@Seq_294
OG0001973	SGZ50463.1	Candida_intermedia@Seq_5276
OG0001974	SGZ50472.1	Candida_intermedia@Seq_667
OG0001975	SGZ50474.1	Candida_intermedia@Seq_5060
OG0001976	SGZ50477.1	Candida_intermedia@Seq_1490
OG0001977	SGZ50478.1	Candida_intermedia@Seq_601
OG0001978	SGZ50481.1	Candida_intermedia@Seq_1208
OG0001979	SGZ50485.1	Candida_intermedia@Seq_3268
OG0001980	SGZ50487.1	Candida_intermedia@Seq_1325
OG0001981	SGZ50489.1	Candida_intermedia@Seq_3289
OG0001982	SGZ50492.1	Candida_intermedia@Seq_5333
OG0001983	SGZ50494.1	Candida_intermedia@Seq_4483
OG0001984	SGZ50497.1	Candida_intermedia@Seq_1012
OG0001985	SGZ50499.1	Candida_intermedia@Seq_3972
OG0001986	SGZ50501.1	Candida_intermedia@Seq_624
OG0001987	SGZ50503.1	Candida_intermedia@Seq_1724
OG0001988	SGZ50505.1	Candida_intermedia@Seq_4070
OG0001989	SGZ50507.1	Candida_intermedia@Seq_2705
OG0001990	SGZ50510.1	Candida_intermedia@Seq_1514
OG0001991	SGZ50512.1	Candida_intermedia@Seq_5460
OG0001992	SGZ50514.1	Candida_intermedia@Seq_1660
OG0001993	SGZ50516.1	Candida_intermedia@Seq_2259
OG0001994	SGZ50518.1	Candida_intermedia@Seq_4534
OG0001995	SGZ50522.1	Candida_intermedia@Seq_2883
OG0001996	SGZ50524.1	Candida_intermedia@Seq_3783
OG0001997	SGZ50527.1	Candida_intermedia@Seq_445
OG0001998	SGZ50530.1	Candida_intermedia@Seq_3434
OG0001999	SGZ50532.1	Candida_intermedia@Seq_1479
OG0002000	SGZ50534.1	Candida_intermedia@Seq_5406
OG0002001	SGZ50536.1	Candida_intermedia@Seq_1559
OG0002002	SGZ50539.1	Candida_intermedia@Seq_5306
OG0002003	SGZ50543.1	Candida_intermedia@Seq_4364
OG0002004	SGZ50545.1	Candida_intermedia@Seq_1400
OG0002005	SGZ50547.1	Candida_intermedia@Seq_830
OG0002006	SGZ50550.1	Candida_intermedia@Seq_2845
OG0002007	SGZ50552.1	Candida_intermedia@Seq_3685
OG0002008	SGZ50554.1	Candida_intermedia@Seq_1331
OG0002009	SGZ50556.1	Candida_intermedia@Seq_1570
OG0002010	SGZ50558.1	Candida_intermedia@Seq_108
OG0002011	SGZ50561.1	Candida_intermedia@Seq_4495
OG0002012	SGZ50563.1	Candida_intermedia@Seq_5396
OG0002013	SGZ50565.1	Candida_intermedia@Seq_2057
OG0002014	SGZ50567.1	Candida_intermedia@Seq_506
OG0002015	SGZ50569.1	Candida_intermedia@Seq_3678
OG0002016	SGZ50572.1	Candida_intermedia@Seq_1714
OG0002017	SGZ50574.1	Candida_intermedia@Seq_1619
OG0002018	SGZ50576.1	Candida_intermedia@Seq_2497
OG0002019	SGZ50581.1	Candida_intermedia@Seq_3716
OG0002020	SGZ50583.1	Candida_intermedia@Seq_482
OG0002021	SGZ50586.1	Candida_intermedia@Seq_3905
OG0002022	SGZ50588.1	Candida_intermedia@Seq_4847
OG0002023	SGZ50590.1	Candida_intermedia@Seq_5301
OG0002024	SGZ50593.1	Candida_intermedia@Seq_4638
OG0002025	SGZ50594.1	Candida_intermedia@Seq_704
OG0002026	SGZ50596.1	Candida_intermedia@Seq_964
OG0002027	SGZ50599.1	Candida_intermedia@Seq_243
OG0002028	SGZ50603.1	Candida_intermedia@Seq_626
OG0002029	SGZ50605.1	Candida_intermedia@Seq_4720
OG0002030	SGZ50608.1	Candida_intermedia@Seq_4336
OG0002031	SGZ50610.1	Candida_intermedia@Seq_166
OG0002032	SGZ50612.1	Candida_intermedia@Seq_2555
OG0002033	SGZ50614.1	Candida_intermedia@Seq_904
OG0002034	SGZ50616.1	Candida_intermedia@Seq_1731
OG0002035	SGZ50620.1	Candida_intermedia@Seq_1051
OG0002036	SGZ50623.1	Candida_intermedia@Seq_4129
OG0002037	SGZ50627.1	Candida_intermedia@Seq_2495
OG0002038	SGZ50630.1	Candida_intermedia@Seq_4303
OG0002039	SGZ50632.1	Candida_intermedia@Seq_481
OG0002040	SGZ50635.1	Candida_intermedia@Seq_5318
OG0002041	SGZ50637.1	Candida_intermedia@Seq_478
OG0002042	SGZ50640.1	Candida_intermedia@Seq_409
OG0002043	SGZ50642.1	Candida_intermedia@Seq_2938
OG0002044	SGZ50644.1	Candida_intermedia@Seq_2930
OG0002045	SGZ50646.1	Candida_intermedia@Seq_3963
OG0002046	SGZ50647.1	Candida_intermedia@Seq_2714
OG0002047	SGZ50652.1	Candida_intermedia@Seq_1533
OG0002048	SGZ50654.1	Candida_intermedia@Seq_4456
OG0002049	SGZ50656.1	Candida_intermedia@Seq_1727
OG0002050	SGZ50658.1	Candida_intermedia@Seq_3818
OG0002051	SGZ50663.1	Candida_intermedia@Seq_1792
OG0002052	SGZ50665.1	Candida_intermedia@Seq_1141
OG0002053	SGZ50667.1	Candida_intermedia@Seq_5046
OG0002054	SGZ50670.1	Candida_intermedia@Seq_3009
OG0002055	SGZ50674.1	Candida_intermedia@Seq_1411
OG0002056	SGZ50676.1	Candida_intermedia@Seq_558
OG0002057	SGZ50679.1	Candida_intermedia@Seq_632
OG0002058	SGZ50681.1	Candida_intermedia@Seq_7
OG0002059	SGZ50683.1	Candida_intermedia@Seq_5361
OG0002060	SGZ50685.1	Candida_intermedia@Seq_4425
OG0002061	SGZ50688.1	Candida_intermedia@Seq_5313
OG0002062	SGZ50690.1	Candida_intermedia@Seq_643
OG0002063	SGZ50694.1	Candida_intermedia@Seq_3758
OG0002064	SGZ50697.1	Candida_intermedia@Seq_4116
OG0002065	SGZ50699.1	Candida_intermedia@Seq_4953
OG0002066	SGZ50701.1	Candida_intermedia@Seq_136
OG0002067	SGZ50703.1	Candida_intermedia@Seq_4048
OG0002068	SGZ50707.1	Candida_intermedia@Seq_3753
OG0002069	SGZ50709.1	Candida_intermedia@Seq_1491
OG0002070	SGZ50711.1	Candida_intermedia@Seq_2878
OG0002071	SGZ50713.1	Candida_intermedia@Seq_4533
OG0002072	SGZ50716.1	Candida_intermedia@Seq_3604
OG0002073	SGZ50718.1	Candida_intermedia@Seq_3544
OG0002074	SGZ50720.1	Candida_intermedia@Seq_2715
OG0002075	SGZ50722.1	Candida_intermedia@Seq_3992
OG0002076	SGZ50725.1	Candida_intermedia@Seq_1334
OG0002077	SGZ50727.1	Candida_intermedia@Seq_4352
OG0002078	SGZ50730.1	Candida_intermedia@Seq_3502
OG0002079	SGZ50732.1	Candida_intermedia@Seq_4750
OG0002080	SGZ50737.1	Candida_intermedia@Seq_1218
OG0002081	SGZ50742.1	Candida_intermedia@Seq_3961
OG0002082	SGZ50744.1	Candida_intermedia@Seq_3704
OG0002083	SGZ50746.1	Candida_intermedia@Seq_833
OG0002084	SGZ50748.1	Candida_intermedia@Seq_3779
OG0002085	SGZ50750.1	Candida_intermedia@Seq_4348
OG0002086	SGZ50753.1	Candida_intermedia@Seq_1347
OG0002087	SGZ50755.1	Candida_intermedia@Seq_996
OG0002088	SGZ50757.1	Candida_intermedia@Seq_4326
OG0002089	SGZ50759.1	Candida_intermedia@Seq_4860
OG0002090	SGZ50761.1	Candida_intermedia@Seq_2460
OG0002091	SGZ50763.1	Candida_intermedia@Seq_14
OG0002092	SGZ50768.1	Candida_intermedia@Seq_4171
OG0002093	SGZ50771.1	Candida_intermedia@Seq_1106
OG0002094	SGZ50773.1	Candida_intermedia@Seq_2923
OG0002095	SGZ50777.1	Candida_intermedia@Seq_4310
OG0002096	SGZ50779.1	Candida_intermedia@Seq_5464
OG0002097	SGZ50781.1	Candida_intermedia@Seq_484
OG0002098	SGZ50788.1	Candida_intermedia@Seq_2946
OG0002099	SGZ50791.1	Candida_intermedia@Seq_4395
OG0002100	SGZ50793.1	Candida_intermedia@Seq_3621
OG0002101	SGZ50795.1	Candida_intermedia@Seq_190
OG0002102	SGZ50797.1	Candida_intermedia@Seq_3910
OG0002103	SGZ50799.1	Candida_intermedia@Seq_3834
OG0002104	SGZ50802.1	Candida_intermedia@Seq_1162
OG0002105	SGZ50804.1	Candida_intermedia@Seq_1509
OG0002106	SGZ50806.1	Candida_intermedia@Seq_1171
OG0002107	SGZ50808.1	Candida_intermedia@Seq_4052
OG0002108	SGZ50810.1	Candida_intermedia@Seq_3852
OG0002109	SGZ50813.1	Candida_intermedia@Seq_1220
OG0002110	SGZ50815.1	Candida_intermedia@Seq_3640
OG0002111	SGZ50819.1	Candida_intermedia@Seq_3917
OG0002112	SGZ50822.1	Candida_intermedia@Seq_2062
OG0002113	SGZ50824.1	Candida_intermedia@Seq_4538
OG0002114	SGZ50826.1	Candida_intermedia@Seq_322
OG0002115	SGZ50828.1	Candida_intermedia@Seq_619
OG0002116	SGZ50842.1	Candida_intermedia@Seq_4354
OG0002117	SGZ50844.1	Candida_intermedia@Seq_699
OG0002118	SGZ50851.1	Candida_intermedia@Seq_2903
OG0002119	SGZ50854.1	Candida_intermedia@Seq_2082
OG0002120	SGZ50856.1	Candida_intermedia@Seq_3172
OG0002121	SGZ50858.1	Candida_intermedia@Seq_3398
OG0002122	SGZ50860.1	Candida_intermedia@Seq_829
OG0002123	SGZ50861.1	Candida_intermedia@Seq_3285
OG0002124	SGZ50863.1	Candida_intermedia@Seq_1955
OG0002125	SGZ50865.1	Candida_intermedia@Seq_3953
OG0002126	SGZ50867.1	Candida_intermedia@Seq_4449
OG0002127	SGZ50870.1	Candida_intermedia@Seq_648
OG0002128	SGZ50872.1	Candida_intermedia@Seq_2612
OG0002129	SGZ50874.1	Candida_intermedia@Seq_2697
OG0002130	SGZ50876.1	Candida_intermedia@Seq_1916
OG0002131	SGZ50878.1	Candida_intermedia@Seq_3777
OG0002132	SGZ50880.1	Candida_intermedia@Seq_215
OG0002133	SGZ50883.1	Candida_intermedia@Seq_2814
OG0002134	SGZ50885.1	Candida_intermedia@Seq_5166
OG0002135	SGZ50887.1	Candida_intermedia@Seq_91
