REPORTER METABOLITES USING TEST TYPE: all
ID	NAME	COMPARTMENT	Z-SCORE	P-VALUE	NUMBER OF NEIGHBOURS	AVERAGE Z-SCORE	STD Z-SCORE	GENES
s_3597	1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:1, 2-18:1)	cell envelope	-0.3275	0.62835	2	0.068149	0.40685	Seq_3335,Seq_3663
s_3598	1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-18:1)	cell envelope	-0.3275	0.62835	2	0.068149	0.40685	Seq_3335,Seq_3663
s_3599	1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-18:1)	cell envelope	-0.3275	0.62835	2	0.068149	0.40685	Seq_3335,Seq_3663
s_3600	1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-16:1)	cytoplasm	-0.3275	0.62835	2	0.068149	0.40685	Seq_3335,Seq_3663
s_3601	1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:1, 2-16:1)	cytoplasm	-0.3275	0.62835	2	0.068149	0.40685	Seq_3335,Seq_3663
s_3602	1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-16:1)	cytoplasm	-0.3275	0.62835	2	0.068149	0.40685	Seq_3335,Seq_3663
s_3603	1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-16:1)	cytoplasm	-0.3275	0.62835	2	0.068149	0.40685	Seq_3335,Seq_3663
s_3604	1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-18:1)	cytoplasm	-0.3275	0.62835	2	0.068149	0.40685	Seq_3335,Seq_3663
s_3605	1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:1, 2-18:1)	cytoplasm	-0.3275	0.62835	2	0.068149	0.40685	Seq_3335,Seq_3663
s_3606	1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-18:1)	cytoplasm	-0.3275	0.62835	2	0.068149	0.40685	Seq_3335,Seq_3663
s_3607	1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-18:1)	cytoplasm	-0.3275	0.62835	2	0.068149	0.40685	Seq_3335,Seq_3663
s_0678	erythro-4-hydroxy-L-glutamic acid	mitochondrion	-0.32751	0.62836	2	0.068073	1.7691	Seq_1802,Seq_985
s_4104	3-sulfino-L-alanine	cytoplasm	-0.3276	0.62839	1	-0.60884	0	Seq_3785
s_0647	dTDP	cytoplasm	-0.32838	0.62869	2	0.06373	0.16531	Seq_3210,Seq_3420
s_0192	3',5'-cyclic AMP	cytoplasm	-0.32902	0.62893	3	0.37972	1.4201	Seq_1484,Seq_4515,Seq_2832
s_0212	3-hexaprenyl-4,5-dihydroxybenzoic acid	cytoplasm	-0.33036	0.62944	2	0.053798	0.28308	Seq_518,Seq_3915
s_0215	3-hexaprenyl-4-hydroxybenzoic acid	cytoplasm	-0.33036	0.62944	2	0.053798	0.28308	Seq_518,Seq_3915
s_3778	chloride	cytoplasm	-0.33216	0.63012	3	0.3669	1.9003	Seq_5444,Seq_1246,Seq_4967
s_4190	trans-2,cis-9-octadecadienoyl-CoA	cytoplasm	-0.33266	0.6303	2	0.042322	1.0515	Seq_945,Seq_2834
s_4191	(9Z,12Z)-octadecadienoate	cytoplasm	-0.33266	0.6303	2	0.042322	1.0515	Seq_945,Seq_2834
s_0367	acetoacetyl-CoA	cytoplasm	-0.33305	0.63045	3	0.36324	3.0284	Seq_3494,Seq_639,Seq_1686
s_3241	cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-16:1)	mitochondrial membrane	-0.33329	0.63054	2	0.039162	1.652	Seq_1084,Seq_5514
s_3243	cardiolipin (1-16:1, 2-16:1, 3-18:1, 4-16:1)	mitochondrial membrane	-0.33329	0.63054	2	0.039162	1.652	Seq_1084,Seq_5514
s_3245	cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-18:1)	mitochondrial membrane	-0.33329	0.63054	2	0.039162	1.652	Seq_1084,Seq_5514
s_3253	cardiolipin (1-18:1, 2-16:1, 3-16:1, 4-16:1)	mitochondrial membrane	-0.33329	0.63054	2	0.039162	1.652	Seq_1084,Seq_5514
s_3255	cardiolipin (1-18:1, 2-16:1, 3-18:1, 4-16:1)	mitochondrial membrane	-0.33329	0.63054	2	0.039162	1.652	Seq_1084,Seq_5514
s_3257	cardiolipin (1-18:1, 2-16:1, 3-16:1, 4-18:1)	mitochondrial membrane	-0.33329	0.63054	2	0.039162	1.652	Seq_1084,Seq_5514
s_3265	cardiolipin (1-16:1, 2-18:1, 3-16:1, 4-16:1)	mitochondrial membrane	-0.33329	0.63054	2	0.039162	1.652	Seq_1084,Seq_5514
s_3267	cardiolipin (1-16:1, 2-18:1, 3-18:1, 4-16:1)	mitochondrial membrane	-0.33329	0.63054	2	0.039162	1.652	Seq_1084,Seq_5514
s_3269	cardiolipin (1-16:1, 2-18:1, 3-16:1, 4-18:1)	mitochondrial membrane	-0.33329	0.63054	2	0.039162	1.652	Seq_1084,Seq_5514
s_3773	G00010	endoplasmic reticulum	-0.33392	0.63078	1	-0.65367	0	Seq_3514
s_0967	L-arginine	mitochondrion	-0.33501	0.63119	2	0.030564	2.196	Seq_2307,Seq_4317
s_0474	CDP-ethanolamine	cytoplasm	-0.33596	0.63155	1	-0.66812	0	Seq_4521
s_0550	D-erythro-1-(imidazol-4-yl)glycerol 3-phosphate	cytoplasm	-0.33801	0.63232	2	0.015542	1.3896	Seq_525,Seq_4334
s_3904	D-Serine	cytoplasm	-0.34047	0.63325	1	-0.70007	0	Seq_1331
s_0392	adenosine 3',5'-bismonophosphate	mitochondrion	-0.34133	0.63357	1	-0.70616	0	Seq_2884
s_1379	Pro-tRNA(Pro)	cytoplasm	-0.34255	0.63403	1	-0.71482	0	Seq_3550
s_1606	tRNA(Pro)	cytoplasm	-0.34255	0.63403	1	-0.71482	0	Seq_3550
s_0127	1D-myo-inositol 1-phosphate	endoplasmic reticulum	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_0129	1D-myo-inositol 3-phosphate	mitochondrion	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_0477	ceramide-1 (C24)	mitochondrion	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_0480	ceramide-1 (C26)	mitochondrion	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_0483	ceramide-2 (C24)	mitochondrion	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_0486	ceramide-2 (C26)	mitochondrion	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_0489	ceramide-2' (C24)	mitochondrion	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_0492	ceramide-2' (C26)	mitochondrion	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_0495	ceramide-3 (C24)	mitochondrion	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_0498	ceramide-3 (C26)	mitochondrion	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_0501	ceramide-4 (C24)	mitochondrion	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_0504	ceramide-4 (C26)	mitochondrion	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_0861	inositol phosphomannosylinositol phosphoceramide A (C24)	endoplasmic reticulum	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_0863	inositol phosphomannosylinositol phosphoceramide A (C24)	mitochondrion	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_0864	inositol phosphomannosylinositol phosphoceramide A (C26)	endoplasmic reticulum	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_0866	inositol phosphomannosylinositol phosphoceramide A (C26)	mitochondrion	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_0867	inositol phosphomannosylinositol phosphoceramide B (C24)	endoplasmic reticulum	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_0869	inositol phosphomannosylinositol phosphoceramide B (C24)	mitochondrion	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_0870	inositol phosphomannosylinositol phosphoceramide B (C26)	endoplasmic reticulum	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_0872	inositol phosphomannosylinositol phosphoceramide B (C26)	mitochondrion	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_0873	inositol phosphomannosylinositol phosphoceramide B' (C24)	endoplasmic reticulum	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_0875	inositol phosphomannosylinositol phosphoceramide B' (C24)	mitochondrion	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_0876	inositol phosphomannosylinositol phosphoceramide B' (C26)	endoplasmic reticulum	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_0878	inositol phosphomannosylinositol phosphoceramide B' (C26)	mitochondrion	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_0879	inositol phosphomannosylinositol phosphoceramide C (C24)	endoplasmic reticulum	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_0881	inositol phosphomannosylinositol phosphoceramide C (C24)	mitochondrion	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_0882	inositol phosphomannosylinositol phosphoceramide C (C26)	endoplasmic reticulum	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_0884	inositol phosphomannosylinositol phosphoceramide C (C26)	mitochondrion	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_0885	inositol phosphomannosylinositol phosphoceramide D (C24)	endoplasmic reticulum	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_0887	inositol phosphomannosylinositol phosphoceramide D (C24)	mitochondrion	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_0888	inositol phosphomannosylinositol phosphoceramide D (C26)	endoplasmic reticulum	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_0890	inositol phosphomannosylinositol phosphoceramide D (C26)	mitochondrion	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_0894	inositol-P-ceramide A (C24)	endoplasmic reticulum	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_0896	inositol-P-ceramide A (C24)	mitochondrion	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_0897	inositol-P-ceramide A (C26)	endoplasmic reticulum	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_0899	inositol-P-ceramide A (C26)	mitochondrion	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_0900	inositol-P-ceramide B (C24)	endoplasmic reticulum	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_0902	inositol-P-ceramide B (C24)	mitochondrion	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_0903	inositol-P-ceramide B (C26)	endoplasmic reticulum	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_0905	inositol-P-ceramide B (C26)	mitochondrion	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_0906	inositol-P-ceramide B' (C24)	endoplasmic reticulum	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_0908	inositol-P-ceramide B' (C24)	mitochondrion	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_0909	inositol-P-ceramide B' (C26)	endoplasmic reticulum	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_0911	inositol-P-ceramide B' (C26)	mitochondrion	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_0912	inositol-P-ceramide C (C24)	endoplasmic reticulum	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_0914	inositol-P-ceramide C (C24)	mitochondrion	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_0915	inositol-P-ceramide C (C26)	endoplasmic reticulum	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_0917	inositol-P-ceramide C (C26)	mitochondrion	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_0918	inositol-P-ceramide D (C24)	endoplasmic reticulum	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_0920	inositol-P-ceramide D (C24)	mitochondrion	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_0921	inositol-P-ceramide D (C26)	endoplasmic reticulum	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_0923	inositol-P-ceramide D (C26)	mitochondrion	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_1109	mannose-(1D-myo-inositol 1-phosphate)2	endoplasmic reticulum	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_1110	mannose-(1D-myo-inositol 1-phosphate)2	mitochondrion	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_1111	mannose-1D-myo-inositol 1-phosphate	endoplasmic reticulum	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_1112	mannose-1D-myo-inositol 1-phosphate	mitochondrion	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_1116	mannosylinositol phosphorylceramide A (C24)	endoplasmic reticulum	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_1118	mannosylinositol phosphorylceramide A (C24)	mitochondrion	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_1119	mannosylinositol phosphorylceramide A (C26)	endoplasmic reticulum	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_1121	mannosylinositol phosphorylceramide A (C26)	mitochondrion	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_1122	mannosylinositol phosphorylceramide B (C24)	endoplasmic reticulum	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_1124	mannosylinositol phosphorylceramide B (C24)	mitochondrion	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_1125	mannosylinositol phosphorylceramide B (C26)	endoplasmic reticulum	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_1127	mannosylinositol phosphorylceramide B (C26)	mitochondrion	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_1128	mannosylinositol phosphorylceramide B' (C24)	endoplasmic reticulum	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_1130	mannosylinositol phosphorylceramide B' (C24)	mitochondrion	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_1131	mannosylinositol phosphorylceramide B' (C26)	endoplasmic reticulum	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_1133	mannosylinositol phosphorylceramide B' (C26)	mitochondrion	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_1134	mannosylinositol phosphorylceramide C (C24)	endoplasmic reticulum	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_1136	mannosylinositol phosphorylceramide C (C24)	mitochondrion	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_1137	mannosylinositol phosphorylceramide C (C26)	endoplasmic reticulum	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_1139	mannosylinositol phosphorylceramide C (C26)	mitochondrion	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_1140	mannosylinositol phosphorylceramide D (C24)	endoplasmic reticulum	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_1142	mannosylinositol phosphorylceramide D (C24)	mitochondrion	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_1143	mannosylinositol phosphorylceramide D (C26)	endoplasmic reticulum	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_1145	mannosylinositol phosphorylceramide D (C26)	mitochondrion	-0.34274	0.6341	1	-0.71616	0	Seq_184
s_3092	phosphatidate (1-16:0, 2-16:1)	mitochondrial membrane	-0.34274	0.6341	1	-0.71616	0	Seq_2170
s_3097	phosphatidate (1-16:1, 2-16:1)	mitochondrial membrane	-0.34274	0.6341	1	-0.71616	0	Seq_2170
s_3099	phosphatidate (1-18:0, 2-16:1)	mitochondrial membrane	-0.34274	0.6341	1	-0.71616	0	Seq_2170
s_3101	phosphatidate (1-18:1, 2-16:1)	mitochondrial membrane	-0.34274	0.6341	1	-0.71616	0	Seq_2170
s_3103	phosphatidate (1-16:0, 2-18:1)	mitochondrial membrane	-0.34274	0.6341	1	-0.71616	0	Seq_2170
s_3105	phosphatidate (1-16:1, 2-18:1)	mitochondrial membrane	-0.34274	0.6341	1	-0.71616	0	Seq_2170
s_0411	alpha-D-glucosamine 1-phosphate	cytoplasm	-0.34431	0.63469	1	-0.72729	0	Seq_1503
s_3496	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-16:1)	cytoplasm	-0.34543	0.63512	3	0.3126	0.5119	Seq_3335,Seq_4445,Seq_3663
s_3499	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-16:1)	cytoplasm	-0.34543	0.63512	3	0.3126	0.5119	Seq_3335,Seq_4445,Seq_3663
s_3501	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-16:1)	cytoplasm	-0.34543	0.63512	3	0.3126	0.5119	Seq_3335,Seq_4445,Seq_3663
s_3503	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-16:1)	cytoplasm	-0.34543	0.63512	3	0.3126	0.5119	Seq_3335,Seq_4445,Seq_3663
s_3505	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1)	cytoplasm	-0.34543	0.63512	3	0.3126	0.5119	Seq_3335,Seq_4445,Seq_3663
s_3507	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-18:1)	cytoplasm	-0.34543	0.63512	3	0.3126	0.5119	Seq_3335,Seq_4445,Seq_3663
s_3509	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1)	cytoplasm	-0.34543	0.63512	3	0.3126	0.5119	Seq_3335,Seq_4445,Seq_3663
s_3511	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-18:1)	cytoplasm	-0.34543	0.63512	3	0.3126	0.5119	Seq_3335,Seq_4445,Seq_3663
s_3768	D-ribofuranose 5-phosphate	cytoplasm	-0.34553	0.63515	1	-0.73598	0	Seq_2376
s_0605	decanoyl-CoA	peroxisome	-0.34601	0.63533	8	0.85027	1.9852	Seq_945,Seq_73,Seq_4462,Seq_126,Seq_2834,Seq_2351,Seq_2848,Seq_4716
s_1258	octanoyl-CoA	peroxisome	-0.34601	0.63533	8	0.85027	1.9852	Seq_945,Seq_73,Seq_4462,Seq_126,Seq_2834,Seq_2351,Seq_2848,Seq_4716
s_1553	urea	extracellular	-0.34708	0.63573	1	-0.74695	0	Seq_1676
s_4014	Mg(2+)	mitochondrion	-0.34921	0.63653	2	-0.040551	2.7583	Seq_3732,Seq_2816
s_3527	phosphatidate (1-16:0, 2-16:1)	cell envelope	-0.34973	0.63673	1	-0.76576	0	Seq_727
s_3528	phosphatidate (1-16:1, 2-16:1)	cell envelope	-0.34973	0.63673	1	-0.76576	0	Seq_727
s_3529	phosphatidate (1-18:0, 2-16:1)	cell envelope	-0.34973	0.63673	1	-0.76576	0	Seq_727
s_3530	phosphatidate (1-18:1, 2-16:1)	cell envelope	-0.34973	0.63673	1	-0.76576	0	Seq_727
s_3531	phosphatidate (1-16:0, 2-18:1)	cell envelope	-0.34973	0.63673	1	-0.76576	0	Seq_727
s_3532	phosphatidate (1-16:1, 2-18:1)	cell envelope	-0.34973	0.63673	1	-0.76576	0	Seq_727
s_3533	phosphatidate (1-18:0, 2-18:1)	cell envelope	-0.34973	0.63673	1	-0.76576	0	Seq_727
s_3534	phosphatidate (1-18:1, 2-18:1)	cell envelope	-0.34973	0.63673	1	-0.76576	0	Seq_727
s_3944	Apoprotein	mitochondrion	-0.35003	0.63684	1	-0.76786	0	Seq_4543
s_3759	L-alanine	vacuole	-0.35241	0.63773	3	0.28409	1.007	Seq_1936,Seq_4393,Seq_2612
s_0076	1-(2-carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate	cytoplasm	-0.35481	0.63864	2	-0.068605	1.8793	Seq_1771,Seq_5389
s_0983	L-cysteinylglycine	cytoplasm	-0.35928	0.64031	4	0.42504	2.0344	Seq_1071,Seq_4136,Seq_2838,Seq_4414
s_3863	3-hydroxy-2-methylpropanoyl-CoA	mitochondrion	-0.35933	0.64032	1	-0.83376	0	Seq_3376
s_3864	3-hydroxy-2-methylpropanoate	mitochondrion	-0.35933	0.64032	1	-0.83376	0	Seq_3376
s_4211	(2E)-2-methylpropenoyl-CoA	cytoplasm	-0.35933	0.64032	1	-0.83376	0	Seq_3376
s_4270	(3S)-hydroxybutanoyl-CoA	cytoplasm	-0.35933	0.64032	1	-0.83376	0	Seq_3376
s_4632	D-erythrulose	cytoplasm	-0.36074	0.64085	2	-0.098255	1.7416	Seq_3725,Seq_2923
s_3859	4-nitrophenyl phosphate	cytoplasm	-0.36162	0.64118	1	-0.85004	0	Seq_5038
s_3860	4-nitrophenol	cytoplasm	-0.36162	0.64118	1	-0.85004	0	Seq_5038
s_0165	2-isopropylmaleic acid	cytoplasm	-0.36168	0.6412	1	-0.85041	0	Seq_4343
s_0838	hydrogen peroxide	mitochondrion	-0.36397	0.64206	2	-0.11445	1.4292	Seq_2707,Seq_2414
s_0033	(R)-S-lactoylglutathione	cytoplasm	-0.36592	0.64279	2	-0.12418	1.714	Seq_1310,Seq_3851
s_0177	2-oxoadipic acid	mitochondrion	-0.36603	0.64283	2	-0.12476	1.4386	Seq_2734,Seq_4856
s_3855	iron(3+)	mitochondrion	-0.36761	0.64342	1	-0.8925	0	Seq_4429
s_0670	ergosterol 3-beta-D-glucoside	cytoplasm	-0.36777	0.64348	1	-0.89364	0	Seq_5281
s_0751	glutathione	extracellular	-0.36824	0.64365	3	0.21931	0.82582	Seq_2349,Seq_4610,Seq_4597
s_1159	myo-inositol hexakisphosphate	nucleus	-0.36836	0.6437	1	-0.8978	0	Seq_559
s_3235	cardiolipin (1-16:0, 2-16:1, 3-16:1, 4-16:1)	mitochondrial membrane	-0.36858	0.64378	3	0.21795	1.2085	Seq_1084,Seq_3386,Seq_5514
s_3237	cardiolipin (1-16:0, 2-16:1, 3-18:1, 4-16:1)	mitochondrial membrane	-0.36858	0.64378	3	0.21795	1.2085	Seq_1084,Seq_3386,Seq_5514
s_3239	cardiolipin (1-16:0, 2-16:1, 3-16:1, 4-18:1)	mitochondrial membrane	-0.36858	0.64378	3	0.21795	1.2085	Seq_1084,Seq_3386,Seq_5514
s_3240	cardiolipin (1-16:1, 2-16:1, 3-16:0, 4-16:1)	mitochondrial membrane	-0.36858	0.64378	3	0.21795	1.2085	Seq_1084,Seq_3386,Seq_5514
s_3242	cardiolipin (1-16:1, 2-16:1, 3-18:0, 4-16:1)	mitochondrial membrane	-0.36858	0.64378	3	0.21795	1.2085	Seq_1084,Seq_3386,Seq_5514
s_3244	cardiolipin (1-16:1, 2-16:1, 3-16:0, 4-18:1)	mitochondrial membrane	-0.36858	0.64378	3	0.21795	1.2085	Seq_1084,Seq_3386,Seq_5514
s_3247	cardiolipin (1-18:0, 2-16:1, 3-16:1, 4-16:1)	mitochondrial membrane	-0.36858	0.64378	3	0.21795	1.2085	Seq_1084,Seq_3386,Seq_5514
s_3249	cardiolipin (1-18:0, 2-16:1, 3-18:1, 4-16:1)	mitochondrial membrane	-0.36858	0.64378	3	0.21795	1.2085	Seq_1084,Seq_3386,Seq_5514
s_3251	cardiolipin (1-18:0, 2-16:1, 3-16:1, 4-18:1)	mitochondrial membrane	-0.36858	0.64378	3	0.21795	1.2085	Seq_1084,Seq_3386,Seq_5514
s_3252	cardiolipin (1-18:1, 2-16:1, 3-16:0, 4-16:1)	mitochondrial membrane	-0.36858	0.64378	3	0.21795	1.2085	Seq_1084,Seq_3386,Seq_5514
s_3254	cardiolipin (1-18:1, 2-16:1, 3-18:0, 4-16:1)	mitochondrial membrane	-0.36858	0.64378	3	0.21795	1.2085	Seq_1084,Seq_3386,Seq_5514
s_3256	cardiolipin (1-18:1, 2-16:1, 3-16:0, 4-18:1)	mitochondrial membrane	-0.36858	0.64378	3	0.21795	1.2085	Seq_1084,Seq_3386,Seq_5514
s_3259	cardiolipin (1-16:0, 2-18:1, 3-16:1, 4-16:1)	mitochondrial membrane	-0.36858	0.64378	3	0.21795	1.2085	Seq_1084,Seq_3386,Seq_5514
s_3261	cardiolipin (1-16:0, 2-18:1, 3-18:1, 4-16:1)	mitochondrial membrane	-0.36858	0.64378	3	0.21795	1.2085	Seq_1084,Seq_3386,Seq_5514
s_3263	cardiolipin (1-16:0, 2-18:1, 3-16:1, 4-18:1)	mitochondrial membrane	-0.36858	0.64378	3	0.21795	1.2085	Seq_1084,Seq_3386,Seq_5514
s_3264	cardiolipin (1-16:1, 2-18:1, 3-16:0, 4-16:1)	mitochondrial membrane	-0.36858	0.64378	3	0.21795	1.2085	Seq_1084,Seq_3386,Seq_5514
s_3266	cardiolipin (1-16:1, 2-18:1, 3-18:0, 4-16:1)	mitochondrial membrane	-0.36858	0.64378	3	0.21795	1.2085	Seq_1084,Seq_3386,Seq_5514
s_3268	cardiolipin (1-16:1, 2-18:1, 3-16:0, 4-18:1)	mitochondrial membrane	-0.36858	0.64378	3	0.21795	1.2085	Seq_1084,Seq_3386,Seq_5514
s_4025	UDP-N-acetyl-alpha-D-glucosamine	Golgi	-0.37061	0.64454	1	-0.91374	0	Seq_3123
s_0031	(R)-pantothenate	cytoplasm	-0.37111	0.64472	8	0.78763	8.1899	Seq_2357,Seq_5122,Seq_782,Seq_3539,Seq_1967,Seq_2433,Seq_4474,Seq_980
s_0331	6-(N-acetyl-alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol	endoplasmic reticulum	-0.37126	0.64478	1	-0.91831	0	Seq_5334
s_0363	acetate	endoplasmic reticulum	-0.37126	0.64478	1	-0.91831	0	Seq_5334
s_0433	Asp-tRNA(Asp)	mitochondrion	-0.37254	0.64525	1	-0.92739	0	Seq_3619
s_1588	tRNA(Asp)	mitochondrion	-0.37254	0.64525	1	-0.92739	0	Seq_3619
s_0420	ammonium	extracellular	-0.37285	0.64537	3	0.20046	0.97699	Seq_2889,Seq_91,Seq_1594
s_0125	1D-myo-inositol 1,4,5-trisphosphate	nucleus	-0.37382	0.64573	2	-0.16373	1.3651	Seq_5073,Seq_4445
s_0221	3-hydroxy-3-methylglutaryl-CoA	mitochondrion	-0.37395	0.64578	1	-0.93744	0	Seq_3494
s_1148	Met-tRNA(Met)	cytoplasm	-0.37877	0.64757	1	-0.97159	0	Seq_3633
s_1602	tRNA(Met)	cytoplasm	-0.37877	0.64757	1	-0.97159	0	Seq_3633
s_0703	fecosterol	lipid particle	-0.38348	0.64932	1	-1.005	0	Seq_1439
s_1572	zymosterol	lipid particle	-0.38348	0.64932	1	-1.005	0	Seq_1439
s_3659	episteryl palmitoleate	lipid particle	-0.38348	0.64932	1	-1.005	0	Seq_1439
s_3660	episterol	lipid particle	-0.38348	0.64932	1	-1.005	0	Seq_1439
s_3661	episteryl oleate	lipid particle	-0.38348	0.64932	1	-1.005	0	Seq_1439
s_3662	fecosteryl palmitoleate	lipid particle	-0.38348	0.64932	1	-1.005	0	Seq_1439
s_3663	fecosteryl oleate	lipid particle	-0.38348	0.64932	1	-1.005	0	Seq_1439
s_3664	lanosteryl palmitoleate	lipid particle	-0.38348	0.64932	1	-1.005	0	Seq_1439
s_3665	lanosterol	lipid particle	-0.38348	0.64932	1	-1.005	0	Seq_1439
s_3666	lanosteryl oleate	lipid particle	-0.38348	0.64932	1	-1.005	0	Seq_1439
s_3667	zymosteryl palmitoleate	lipid particle	-0.38348	0.64932	1	-1.005	0	Seq_1439
s_3668	zymosteryl oleate	lipid particle	-0.38348	0.64932	1	-1.005	0	Seq_1439
s_3669	zymosteryl palmitoleate	cell envelope	-0.38348	0.64932	1	-1.005	0	Seq_1439
s_3670	zymosteryl oleate	cell envelope	-0.38348	0.64932	1	-1.005	0	Seq_1439
s_0443	beta-D-mannosyldiacetylchitobiosyldiphosphodolichol	cytoplasm	-0.38397	0.6495	1	-1.0085	0	Seq_3244
s_1184	N,N'-diacetylchitobiosyldiphosphodolichol	cytoplasm	-0.38397	0.6495	1	-1.0085	0	Seq_3244
