REPORTER METABOLITES USING TEST TYPE: all
ID	NAME	COMPARTMENT	Z-SCORE	P-VALUE	NUMBER OF NEIGHBOURS	AVERAGE Z-SCORE	STD Z-SCORE	GENES
s_1527	Trp-tRNA(Trp)	cytoplasm	0.10296	0.459	1	2.6863	0	Seq_1683
s_1610	tRNA(Trp)	cytoplasm	0.10296	0.459	1	2.6863	0	Seq_1683
s_3323	1-phosphatidyl-1D-myo-inositol (1-16:0, 2-16:1)	cell envelope	0.10218	0.45931	7	2.3852	2.1266	Seq_744,Seq_1262,Seq_1136,Seq_3335,Seq_2308,Seq_3663,CIC11T00000003222
s_3326	1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1)	cell envelope	0.10218	0.45931	7	2.3852	2.1266	Seq_744,Seq_1262,Seq_1136,Seq_3335,Seq_2308,Seq_3663,CIC11T00000003222
s_3328	1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1)	cell envelope	0.10218	0.45931	7	2.3852	2.1266	Seq_744,Seq_1262,Seq_1136,Seq_3335,Seq_2308,Seq_3663,CIC11T00000003222
s_3330	1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1)	cell envelope	0.10218	0.45931	7	2.3852	2.1266	Seq_744,Seq_1262,Seq_1136,Seq_3335,Seq_2308,Seq_3663,CIC11T00000003222
s_3332	1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)	cell envelope	0.10218	0.45931	7	2.3852	2.1266	Seq_744,Seq_1262,Seq_1136,Seq_3335,Seq_2308,Seq_3663,CIC11T00000003222
s_3334	1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1)	cell envelope	0.10218	0.45931	7	2.3852	2.1266	Seq_744,Seq_1262,Seq_1136,Seq_3335,Seq_2308,Seq_3663,CIC11T00000003222
s_3336	1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)	cell envelope	0.10218	0.45931	7	2.3852	2.1266	Seq_744,Seq_1262,Seq_1136,Seq_3335,Seq_2308,Seq_3663,CIC11T00000003222
s_3338	1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1)	cell envelope	0.10218	0.45931	7	2.3852	2.1266	Seq_744,Seq_1262,Seq_1136,Seq_3335,Seq_2308,Seq_3663,CIC11T00000003222
s_0329	6-(alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol	endoplasmic reticulum	0.097518	0.46116	2	2.5317	0.59287	Seq_4747,Seq_5334
s_3903	L-Threonylcarbamoyladenylate	cytoplasm	0.09487	0.46221	1	2.6478	0	Seq_5529
s_0550	D-erythro-1-(imidazol-4-yl)glycerol 3-phosphate	cytoplasm	0.093976	0.46256	2	2.5197	1.9967	Seq_525,Seq_4334
s_1428	Ser-tRNA(Ser)	cytoplasm	0.093535	0.46274	1	2.6414	0	Seq_2218
s_1607	tRNA(Ser)	cytoplasm	0.093535	0.46274	1	2.6414	0	Seq_2218
s_1437	sodium	cytoplasm	0.08932	0.46441	5	2.3898	1.8664	Seq_5072,Seq_1277,Seq_5444,Seq_1297,Seq_4526
s_0432	Asp-tRNA(Asp)	cytoplasm	0.0843	0.46641	1	2.5975	0	Seq_4224
s_1587	tRNA(Asp)	cytoplasm	0.0843	0.46641	1	2.5975	0	Seq_4224
s_0349	7-phospho-2-dehydro-3-deoxy-D-arabino-heptonic acid	cytoplasm	0.081968	0.46734	3	2.4213	1.703	Seq_4899,Seq_2417,Seq_1129
s_3497	diglyceride (1-16:0, 2-16:1)	cytoplasm	0.081687	0.46745	1	2.585	0	Seq_4445
s_3498	1D-myo-inositol 1,4,5-trisphosphate	cytoplasm	0.081687	0.46745	1	2.585	0	Seq_4445
s_3500	diglyceride (1-16:1, 2-16:1)	cytoplasm	0.081687	0.46745	1	2.585	0	Seq_4445
s_3502	diglyceride (1-18:0, 2-16:1)	cytoplasm	0.081687	0.46745	1	2.585	0	Seq_4445
s_3504	diglyceride (1-18:1, 2-16:1)	cytoplasm	0.081687	0.46745	1	2.585	0	Seq_4445
s_3506	diglyceride (1-16:0, 2-18:1)	cytoplasm	0.081687	0.46745	1	2.585	0	Seq_4445
s_3508	diglyceride (1-16:1, 2-18:1)	cytoplasm	0.081687	0.46745	1	2.585	0	Seq_4445
s_3510	diglyceride (1-18:0, 2-18:1)	cytoplasm	0.081687	0.46745	1	2.585	0	Seq_4445
s_3512	diglyceride (1-18:1, 2-18:1)	cytoplasm	0.081687	0.46745	1	2.585	0	Seq_4445
s_3513	diglyceride (1-16:0, 2-16:1)	nucleus	0.081687	0.46745	1	2.585	0	Seq_4445
s_3514	diglyceride (1-16:1, 2-16:1)	nucleus	0.081687	0.46745	1	2.585	0	Seq_4445
s_3515	diglyceride (1-18:0, 2-16:1)	nucleus	0.081687	0.46745	1	2.585	0	Seq_4445
s_3516	diglyceride (1-18:1, 2-16:1)	nucleus	0.081687	0.46745	1	2.585	0	Seq_4445
s_3517	diglyceride (1-16:0, 2-18:1)	nucleus	0.081687	0.46745	1	2.585	0	Seq_4445
s_3518	diglyceride (1-16:1, 2-18:1)	nucleus	0.081687	0.46745	1	2.585	0	Seq_4445
s_3519	diglyceride (1-18:0, 2-18:1)	nucleus	0.081687	0.46745	1	2.585	0	Seq_4445
s_3520	diglyceride (1-18:1, 2-18:1)	nucleus	0.081687	0.46745	1	2.585	0	Seq_4445
s_0574	D-mannose 6-phosphate	cytoplasm	0.080965	0.46774	3	2.4185	1.4878	Seq_2411,Seq_1321,Seq_4642,Seq_1160
s_1010	L-histidinol	cytoplasm	0.080152	0.46806	2	2.4731	0.10421	Seq_801,Seq_1633
s_0967	L-arginine	mitochondrion	0.07637	0.46956	2	2.4603	1.7352	Seq_2307,Seq_4317
s_0078	1-(5-phosphoribosyl)-5'-AMP	cytoplasm	0.073638	0.47065	1	2.5467	0	Seq_801
s_0849	IMP	cytoplasm	0.073219	0.47082	8	2.3244	3.1545	Seq_4628,Seq_894,Seq_2224,Seq_192,Seq_1054,Seq_641,Seq_908,Seq_2832
s_3693	phosphatidylcholine (1-16:0, 2-16:1)	lipid particle	0.072712	0.47102	1	2.5423	0	Seq_2377
s_3694	1-acylglycerophosphocholine (16:0)	lipid particle	0.072712	0.47102	1	2.5423	0	Seq_2377
s_3695	phosphatidylcholine (1-16:1, 2-16:1)	lipid particle	0.072712	0.47102	1	2.5423	0	Seq_2377
s_3696	1-acylglycerophosphocholine (16:1)	lipid particle	0.072712	0.47102	1	2.5423	0	Seq_2377
s_3697	phosphatidylcholine (1-18:0, 2-16:1)	lipid particle	0.072712	0.47102	1	2.5423	0	Seq_2377
s_3698	1-acylglycerophosphocholine (18:0)	lipid particle	0.072712	0.47102	1	2.5423	0	Seq_2377
s_3699	phosphatidylcholine (1-18:1, 2-16:1)	lipid particle	0.072712	0.47102	1	2.5423	0	Seq_2377
s_3700	1-acylglycerophosphocholine (18:1)	lipid particle	0.072712	0.47102	1	2.5423	0	Seq_2377
s_3701	phosphatidylcholine (1-16:0, 2-18:1)	lipid particle	0.072712	0.47102	1	2.5423	0	Seq_2377
s_3702	phosphatidylcholine (1-16:1, 2-18:1)	lipid particle	0.072712	0.47102	1	2.5423	0	Seq_2377
s_3703	phosphatidylcholine (1-18:0, 2-18:1)	lipid particle	0.072712	0.47102	1	2.5423	0	Seq_2377
s_3704	phosphatidylcholine (1-18:1, 2-18:1)	lipid particle	0.072712	0.47102	1	2.5423	0	Seq_2377
s_3705	phosphatidylethanolamine (1-16:0, 2-16:1)	lipid particle	0.072712	0.47102	1	2.5423	0	Seq_2377
s_3706	phosphatidylethanolamine (1-16:1, 2-16:1)	lipid particle	0.072712	0.47102	1	2.5423	0	Seq_2377
s_3707	phosphatidylethanolamine (1-18:0, 2-16:1)	lipid particle	0.072712	0.47102	1	2.5423	0	Seq_2377
s_3708	phosphatidylethanolamine (1-18:1, 2-16:1)	lipid particle	0.072712	0.47102	1	2.5423	0	Seq_2377
s_0662	ergosta-5,7,22,24(28)-tetraen-3beta-ol	cytoplasm	0.07249	0.47111	1	2.5413	0	Seq_4631
s_3424	1-acylglycerophosphoethanolamine (16:0)	endoplasmic reticulum membrane	0.07221	0.47122	1	2.5399	0	Seq_2161
s_3425	1-acylglycerophosphoethanolamine (16:1)	endoplasmic reticulum membrane	0.07221	0.47122	1	2.5399	0	Seq_2161
s_3426	1-acylglycerophosphoethanolamine (18:0)	endoplasmic reticulum membrane	0.07221	0.47122	1	2.5399	0	Seq_2161
s_3427	1-acylglycerophosphoethanolamine (18:1)	endoplasmic reticulum membrane	0.07221	0.47122	1	2.5399	0	Seq_2161
s_1273	oxaloacetate	mitochondrion	0.070375	0.47195	4	2.3652	2.8188	Seq_4455,Seq_985,Seq_4315,Seq_3526
s_1027	L-lysine	mitochondrion	0.066235	0.4736	2	2.4261	1.6868	Seq_3440,Seq_4317
s_2781	lauroyl-CoA	endoplasmic reticulum membrane	0.065123	0.47404	1	2.5062	0	Seq_1101
s_2832	laurate	endoplasmic reticulum membrane	0.065123	0.47404	1	2.5062	0	Seq_1101
s_2835	myristate	endoplasmic reticulum membrane	0.065123	0.47404	1	2.5062	0	Seq_1101
s_2841	laurate	lipid particle	0.065123	0.47404	1	2.5062	0	Seq_1101
s_2843	lauroyl-CoA	lipid particle	0.065123	0.47404	1	2.5062	0	Seq_1101
s_2844	myristate	lipid particle	0.065123	0.47404	1	2.5062	0	Seq_1101
s_2845	myristoyl-CoA	lipid particle	0.065123	0.47404	1	2.5062	0	Seq_1101
s_2858	arachidate	cell envelope	0.065123	0.47404	1	2.5062	0	Seq_1101
s_2861	icosanoyl-CoA	cell envelope	0.065123	0.47404	1	2.5062	0	Seq_1101
s_2862	behenate	cell envelope	0.065123	0.47404	1	2.5062	0	Seq_1101
s_2863	docosanoyl-CoA	cell envelope	0.065123	0.47404	1	2.5062	0	Seq_1101
s_2864	lignoceric acid	cell envelope	0.065123	0.47404	1	2.5062	0	Seq_1101
s_2865	tetracosanoyl-CoA	cell envelope	0.065123	0.47404	1	2.5062	0	Seq_1101
s_2866	cerotic acid	cell envelope	0.065123	0.47404	1	2.5062	0	Seq_1101
s_2867	hexacosanoyl-CoA	cell envelope	0.065123	0.47404	1	2.5062	0	Seq_1101
s_0139	2'-deoxyuridine	extracellular	0.064198	0.47441	2	2.4192	1.4854	Seq_1897,Seq_2089
s_0408	allantoin	extracellular	0.064198	0.47441	2	2.4192	1.4854	Seq_1897,Seq_2089
s_1551	uracil	extracellular	0.064198	0.47441	2	2.4192	1.4854	Seq_1897,Seq_2089
s_1557	uridine	extracellular	0.064198	0.47441	2	2.4192	1.4854	Seq_1897,Seq_2089
s_3759	L-alanine	vacuole	0.059538	0.47626	3	2.3601	2.2901	Seq_1936,Seq_4393,Seq_2612
s_0259	3-phospho-serine	cytoplasm	0.05789	0.47692	2	2.3979	0.036125	Seq_5126,Seq_2669
s_0019	(R)-5-phosphomevalonic acid	cytoplasm	0.053142	0.47881	2	2.3819	1.3087	Seq_891,Seq_4476
s_0060	(S)-3-methyl-2-oxopentanoate	mitochondrion	0.052854	0.47892	2	2.3809	1.3498	Seq_584,Seq_3340
s_0008	(2R,3R)-2,3-dihydroxy-3-methylpentanoate	mitochondrion	0.048734	0.48057	2	2.367	1.3301	Seq_3340,Seq_2070
s_0016	(R)-2,3-dihydroxy-3-methylbutanoate	mitochondrion	0.048734	0.48057	2	2.367	1.3301	Seq_3340,Seq_2070
s_0122	14-demethyllanosterol	cytoplasm	0.044866	0.48211	3	2.32	3.7316	Seq_3176,Seq_3243,Seq_3256
s_0117	1-pyrroline-3-hydroxy-5-carboxylic acid	mitochondrion	0.041915	0.48328	1	2.3958	0	Seq_1802
s_0954	L-4-hydroxyglutamic semialdehyde	mitochondrion	0.041915	0.48328	1	2.3958	0	Seq_1802
s_3894	G00003	endoplasmic reticulum	0.041707	0.48337	1	2.3948	0	Seq_77
s_3895	G00004	endoplasmic reticulum	0.041707	0.48337	1	2.3948	0	Seq_77
s_0303	5'-S-methyl-5'-thioadenosine	cytoplasm	0.040489	0.48385	3	2.3081	1.5981	Seq_4511,Seq_1266,Seq_2877
s_1238	O-phospho-L-homoserine	cytoplasm	0.026986	0.48924	2	2.2935	1.266	Seq_2531,Seq_2975
s_0018	(R)-5-diphosphomevalonic acid	cytoplasm	0.023808	0.4905	2	2.2828	1.1686	Seq_4476,Seq_2640
s_3932	G00012	endoplasmic reticulum	0.023348	0.49069	1	2.3075	0	Seq_49
s_3933	D-mannose	endoplasmic reticulum	0.023348	0.49069	1	2.3075	0	Seq_49
s_1384	protoporphyrinogen	cytoplasm	0.022428	0.49105	1	2.3031	0	Seq_556
s_0212	3-hexaprenyl-4,5-dihydroxybenzoic acid	cytoplasm	0.01805	0.4928	2	2.2634	1.9916	Seq_518,Seq_3915
s_0215	3-hexaprenyl-4-hydroxybenzoic acid	cytoplasm	0.01805	0.4928	2	2.2634	1.9916	Seq_518,Seq_3915
s_1561	Val-tRNA(Val)	cytoplasm	0.016974	0.49323	1	2.2771	0	Seq_3093
s_1562	Val-tRNA(Val)	mitochondrion	0.016974	0.49323	1	2.2771	0	Seq_3093
s_1614	tRNA(Val)	cytoplasm	0.016974	0.49323	1	2.2771	0	Seq_3093
s_1615	tRNA(Val)	mitochondrion	0.016974	0.49323	1	2.2771	0	Seq_3093
s_4511	N,N'-diacetylchitobiose	cytoplasm	0.016815	0.49329	2	2.2592	0.0092281	Seq_2508,Seq_1063
s_3361	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-16:1)	Golgi membrane	0.016328	0.49349	3	2.2422	1.5703	Seq_1097,Seq_4857,Seq_5533
s_3363	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-16:1)	Golgi membrane	0.016328	0.49349	3	2.2422	1.5703	Seq_1097,Seq_4857,Seq_5533
s_3365	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-16:1)	Golgi membrane	0.016328	0.49349	3	2.2422	1.5703	Seq_1097,Seq_4857,Seq_5533
s_3367	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-16:1)	Golgi membrane	0.016328	0.49349	3	2.2422	1.5703	Seq_1097,Seq_4857,Seq_5533
s_3369	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)	Golgi membrane	0.016328	0.49349	3	2.2422	1.5703	Seq_1097,Seq_4857,Seq_5533
s_3371	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-18:1)	Golgi membrane	0.016328	0.49349	3	2.2422	1.5703	Seq_1097,Seq_4857,Seq_5533
s_3373	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)	Golgi membrane	0.016328	0.49349	3	2.2422	1.5703	Seq_1097,Seq_4857,Seq_5533
s_3375	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1)	Golgi membrane	0.016328	0.49349	3	2.2422	1.5703	Seq_1097,Seq_4857,Seq_5533
s_0645	dolichyl phosphate	cytoplasm	0.01408	0.49438	2	2.25	1.3276	Seq_530,Seq_676
s_3948	beta-D-Fructose 6-phosphate	cytoplasm	0.0090154	0.4964	3	2.2222	1.6926	Seq_5421,Seq_1160,Seq_1820
s_0580	D-xylulose	cytoplasm	0.007951	0.49683	4	2.2177	11.6425	Seq_2242,Seq_2189,Seq_2572,Seq_2552
s_0757	Gly-tRNA(Gly)	cytoplasm	0.0071041	0.49717	1	2.2302	0	Seq_4598
s_1593	tRNA(Gly)	cytoplasm	0.0071041	0.49717	1	2.2302	0	Seq_4598
s_3234	cardiolipin (1-16:0, 2-16:1, 3-16:0, 4-16:1)	mitochondrial membrane	0.0070247	0.4972	2	2.2261	1.7466	Seq_1084,Seq_3386
s_3236	cardiolipin (1-16:0, 2-16:1, 3-18:0, 4-16:1)	mitochondrial membrane	0.0070247	0.4972	2	2.2261	1.7466	Seq_1084,Seq_3386
s_3238	cardiolipin (1-16:0, 2-16:1, 3-16:0, 4-18:1)	mitochondrial membrane	0.0070247	0.4972	2	2.2261	1.7466	Seq_1084,Seq_3386
s_3246	cardiolipin (1-18:0, 2-16:1, 3-16:0, 4-16:1)	mitochondrial membrane	0.0070247	0.4972	2	2.2261	1.7466	Seq_1084,Seq_3386
s_3248	cardiolipin (1-18:0, 2-16:1, 3-18:0, 4-16:1)	mitochondrial membrane	0.0070247	0.4972	2	2.2261	1.7466	Seq_1084,Seq_3386
s_3250	cardiolipin (1-18:0, 2-16:1, 3-16:0, 4-18:1)	mitochondrial membrane	0.0070247	0.4972	2	2.2261	1.7466	Seq_1084,Seq_3386
s_3258	cardiolipin (1-16:0, 2-18:1, 3-16:0, 4-16:1)	mitochondrial membrane	0.0070247	0.4972	2	2.2261	1.7466	Seq_1084,Seq_3386
s_3260	cardiolipin (1-16:0, 2-18:1, 3-18:0, 4-16:1)	mitochondrial membrane	0.0070247	0.4972	2	2.2261	1.7466	Seq_1084,Seq_3386
s_3262	cardiolipin (1-16:0, 2-18:1, 3-16:0, 4-18:1)	mitochondrial membrane	0.0070247	0.4972	2	2.2261	1.7466	Seq_1084,Seq_3386
s_0430	Asn-tRNA(Asn)	cytoplasm	0.0066404	0.49735	2	2.2248	0.11373	Seq_1799,Seq_3591
s_1585	tRNA(Asn)	cytoplasm	0.0066404	0.49735	2	2.2248	0.11373	Seq_1799,Seq_3591
s_0766	glycerol	extracellular	0.0035102	0.4986	2	2.2143	2.6143	Seq_847,Seq_281
s_3521	diglyceride (1-16:0, 2-16:1)	mitochondrial membrane	0.002146	0.49914	1	2.2066	0	Seq_2714
s_3522	diglyceride (1-16:1, 2-16:1)	mitochondrial membrane	0.002146	0.49914	1	2.2066	0	Seq_2714
s_3523	diglyceride (1-18:0, 2-16:1)	mitochondrial membrane	0.002146	0.49914	1	2.2066	0	Seq_2714
s_3524	diglyceride (1-18:1, 2-16:1)	mitochondrial membrane	0.002146	0.49914	1	2.2066	0	Seq_2714
s_3525	diglyceride (1-16:0, 2-18:1)	mitochondrial membrane	0.002146	0.49914	1	2.2066	0	Seq_2714
s_3526	diglyceride (1-16:1, 2-18:1)	mitochondrial membrane	0.002146	0.49914	1	2.2066	0	Seq_2714
s_1492	Thr-tRNA(Thr)	mitochondrion	0.0011263	0.49955	1	2.2017	0	Seq_3025
s_1609	tRNA(Thr)	mitochondrion	0.0011263	0.49955	1	2.2017	0	Seq_3025
s_0983	L-cysteinylglycine	cytoplasm	-6.918e-05	0.50003	4	2.1988	3.1101	Seq_1071,Seq_4136,Seq_2838,Seq_4414
s_3685	1-acylglycerophosphoethanolamine (16:0)	lipid particle	-0.0009316	0.50037	2	2.1993	0.48518	Seq_2377,Seq_1975
s_3686	phosphatidylethanolamine (1-16:0, 2-18:1)	lipid particle	-0.0009316	0.50037	2	2.1993	0.48518	Seq_2377,Seq_1975
s_3687	1-acylglycerophosphoethanolamine (16:1)	lipid particle	-0.0009316	0.50037	2	2.1993	0.48518	Seq_2377,Seq_1975
s_3688	phosphatidylethanolamine (1-16:1, 2-18:1)	lipid particle	-0.0009316	0.50037	2	2.1993	0.48518	Seq_2377,Seq_1975
s_3689	1-acylglycerophosphoethanolamine (18:0)	lipid particle	-0.0009316	0.50037	2	2.1993	0.48518	Seq_2377,Seq_1975
s_3690	phosphatidylethanolamine (1-18:0, 2-18:1)	lipid particle	-0.0009316	0.50037	2	2.1993	0.48518	Seq_2377,Seq_1975
s_3691	1-acylglycerophosphoethanolamine (18:1)	lipid particle	-0.0009316	0.50037	2	2.1993	0.48518	Seq_2377,Seq_1975
s_3692	phosphatidylethanolamine (1-18:1, 2-18:1)	lipid particle	-0.0009316	0.50037	2	2.1993	0.48518	Seq_2377,Seq_1975
s_1433	sn-glycero-3-phosphocholine	cytoplasm	-0.0013347	0.50053	3	2.194	2.1414	Seq_3803,Seq_1080,Seq_4436
s_1539	UDP	Golgi	-0.0026084	0.50104	1	2.184	0	Seq_130
s_1546	UMP	Golgi	-0.0026084	0.50104	1	2.184	0	Seq_130
s_0743	GDP-alpha-D-mannose	cytoplasm	-0.0067822	0.50271	4	2.1829	0.70235	Seq_3244,Seq_2722,Seq_4100,Seq_676
s_0669	ergosterol	lipid particle	-0.0077617	0.5031	2	2.1762	2.2126	Seq_4590,Seq_1439
s_3656	ergosteryl palmitoleate	lipid particle	-0.0077617	0.5031	2	2.1762	2.2126	Seq_4590,Seq_1439
s_3658	ergosteryl oleate	lipid particle	-0.0077617	0.5031	2	2.1762	2.2126	Seq_4590,Seq_1439
s_0848	Ile-tRNA(Ile)	mitochondrion	-0.007798	0.50311	1	2.1593	0	Seq_2810
s_1597	tRNA(Ile)	mitochondrion	-0.007798	0.50311	1	2.1593	0	Seq_2810
s_1003	L-glycine	cytoplasm	-0.010154	0.50405	29	2.1915	6.5087	Seq_4598,Seq_1741,Seq_21,Seq_288,Seq_3693,Seq_4104,Seq_2341,Seq_4372,Seq_1368,Seq_2838,Seq_511,Seq_1462,Seq_2145,Seq_374,Seq_3053,Seq_451,Seq_1137,Seq_383,Seq_3405,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_2799,Seq_5337,Seq_3448,Seq_4744,Seq_2293,CIC11T00000001530
s_0004	(1->6)-beta-D-glucan	cell envelope	-0.01182	0.50472	1	2.1401	0	Seq_684
s_3241	cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-16:1)	mitochondrial membrane	-0.012737	0.50508	2	2.1594	1.6522	Seq_1084,Seq_5514
s_3243	cardiolipin (1-16:1, 2-16:1, 3-18:1, 4-16:1)	mitochondrial membrane	-0.012737	0.50508	2	2.1594	1.6522	Seq_1084,Seq_5514
s_3245	cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-18:1)	mitochondrial membrane	-0.012737	0.50508	2	2.1594	1.6522	Seq_1084,Seq_5514
s_3253	cardiolipin (1-18:1, 2-16:1, 3-16:1, 4-16:1)	mitochondrial membrane	-0.012737	0.50508	2	2.1594	1.6522	Seq_1084,Seq_5514
s_3255	cardiolipin (1-18:1, 2-16:1, 3-18:1, 4-16:1)	mitochondrial membrane	-0.012737	0.50508	2	2.1594	1.6522	Seq_1084,Seq_5514
s_3257	cardiolipin (1-18:1, 2-16:1, 3-16:1, 4-18:1)	mitochondrial membrane	-0.012737	0.50508	2	2.1594	1.6522	Seq_1084,Seq_5514
s_3265	cardiolipin (1-16:1, 2-18:1, 3-16:1, 4-16:1)	mitochondrial membrane	-0.012737	0.50508	2	2.1594	1.6522	Seq_1084,Seq_5514
s_3267	cardiolipin (1-16:1, 2-18:1, 3-18:1, 4-16:1)	mitochondrial membrane	-0.012737	0.50508	2	2.1594	1.6522	Seq_1084,Seq_5514
s_3269	cardiolipin (1-16:1, 2-18:1, 3-16:1, 4-18:1)	mitochondrial membrane	-0.012737	0.50508	2	2.1594	1.6522	Seq_1084,Seq_5514
s_2846	palmitate	lipid particle	-0.024976	0.50996	6	2.1494	1.8746	Seq_3546,Seq_3836,Seq_2377,Seq_1975,Seq_1101,Seq_2844
s_0281	4-guanidinobutanoic acid	cytoplasm	-0.025742	0.51027	4	2.1381	1.663	Seq_4377,Seq_3858,Seq_3636,Seq_5423,Seq_4252
s_2848	palmitoleate	lipid particle	-0.027308	0.51089	8	2.1561	1.7915	Seq_3546,Seq_3836,Seq_4590,Seq_2377,Seq_1439,Seq_1975,Seq_1101,Seq_2844
s_0787	guanine	cytoplasm	-0.028191	0.51125	5	2.1405	3.0191	Seq_1438,Seq_4628,Seq_2544,Seq_1825,Seq_3604,Seq_1872
s_0268	4-amino-2-methyl-5-phosphomethylpyrimidine	cytoplasm	-0.028935	0.51154	1	2.0587	0	Seq_4183
s_0270	4-amino-5-hydroxymethyl-2-methylpyrimidine	cytoplasm	-0.028935	0.51154	1	2.0587	0	Seq_4183,Seq_2475
s_0404	Ala-tRNA(Ala)	cytoplasm	-0.030613	0.51221	1	2.0507	0	Seq_5101
s_1582	tRNA(Ala)	cytoplasm	-0.030613	0.51221	1	2.0507	0	Seq_5101
s_0946	itaconate	mitochondrion	-0.031375	0.51251	2	2.0965	0.51812	Seq_812,Seq_2459
s_0949	itaconyl-CoA	mitochondrion	-0.031375	0.51251	2	2.0965	0.51812	Seq_812,Seq_2459
s_3884	Protein	cytoplasm	-0.031917	0.51273	1	2.0445	0	Seq_2482
s_3885	L-Arginyl-protein	cytoplasm	-0.031917	0.51273	1	2.0445	0	Seq_2482
s_4004	Sulfur donor	mitochondrion	-0.035956	0.51434	1	2.0253	0	Seq_1076
s_4005	5'-Deoxyadenosine	mitochondrion	-0.035956	0.51434	1	2.0253	0	Seq_1076
s_3927	ribonucleoside 5'-triphosphate	cytoplasm	-0.047757	0.51905	1	1.9692	0	Seq_3389
s_3928	ribonucleoside 5'-phosphate	cytoplasm	-0.047757	0.51905	1	1.9692	0	Seq_3389
s_3929	2'-deoxyribonucleoside 5'-triphosphate	cytoplasm	-0.047757	0.51905	1	1.9692	0	Seq_3389
s_3930	2'-deoxyribonucleoside 5'-phosphate	cytoplasm	-0.047757	0.51905	1	1.9692	0	Seq_3389
s_0149	2-dehydropantoate	cytoplasm	-0.049267	0.51965	1	1.962	0	Seq_865
s_1379	Pro-tRNA(Pro)	cytoplasm	-0.049761	0.51984	1	1.9596	0	Seq_3550
s_1606	tRNA(Pro)	cytoplasm	-0.049761	0.51984	1	1.9596	0	Seq_3550
s_0811	heme a	mitochondrion	-0.051354	0.52048	3	2.0574	1.4527	Seq_518,Seq_3915,Seq_3351
s_0308	5,6,7,8-tetrahydrofolyl-L-glutamic acid	cytoplasm	-0.051864	0.52068	1	1.9496	0	Seq_3191
s_1314	Phe-tRNA(Phe)	cytoplasm	-0.060578	0.52415	2	1.9978	1.429	Seq_4978,Seq_1946
s_1604	tRNA(Phe)	cytoplasm	-0.060578	0.52415	2	1.9978	1.429	Seq_4978,Seq_1946
s_1374	potassium	extracellular	-0.060958	0.5243	2	1.9966	0.20356	Seq_4504,Seq_1277
s_1619	TRX1	peroxisome	-0.063915	0.52548	2	1.9866	0.48032	Seq_5138,Seq_3267
s_1623	TRX1 disulphide	peroxisome	-0.063915	0.52548	2	1.9866	0.48032	Seq_5138,Seq_3267
s_1361	phosphoenolpyruvate	mitochondrion	-0.066176	0.52638	3	2.017	2.119	Seq_4899,Seq_3508,Seq_2417
s_0407	allantoin	cytoplasm	-0.067237	0.5268	3	2.0141	1.2631	Seq_1897,Seq_4648,Seq_2089
s_3875	D-gluconate	cytoplasm	-0.068495	0.5273	1	1.8705	0	Seq_4927
s_3118	1-phosphatidyl-1D-myo-inositol (1-16:0, 2-16:1)	endoplasmic reticulum membrane	-0.068523	0.52732	2	1.971	1.3781	Seq_4857,Seq_5358
s_3119	1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1)	endoplasmic reticulum membrane	-0.068523	0.52732	2	1.971	1.3781	Seq_4857,Seq_5358
s_3121	1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1)	endoplasmic reticulum membrane	-0.068523	0.52732	2	1.971	1.3781	Seq_4857,Seq_5358
s_3122	1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)	endoplasmic reticulum membrane	-0.068523	0.52732	2	1.971	1.3781	Seq_4857,Seq_5358
s_3123	1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1)	endoplasmic reticulum membrane	-0.068523	0.52732	2	1.971	1.3781	Seq_4857,Seq_5358
s_3125	1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1)	endoplasmic reticulum membrane	-0.068523	0.52732	2	1.971	1.3781	Seq_4857,Seq_5358
s_1377	prephenate	cytoplasm	-0.068665	0.52737	3	2.0102	2.2279	Seq_1354,Seq_1656,Seq_350
s_3891	G10694	endoplasmic reticulum	-0.069892	0.52786	2	1.9664	0.48234	Seq_1966,Seq_49
