Orthogroup	model_Cint	data_Cint
OG0002957	Seq_976	SGZ52867.1
OG0002958	Seq_613	SGZ52868.1
OG0002959	Seq_1282	SGZ52869.1
OG0002960	Seq_4714	SGZ52870.1
OG0002961	Seq_4673	SGZ52871.1
OG0002962	Seq_965	SGZ52873.1
OG0002963	Seq_999	SGZ52874.1
OG0002964	Seq_443	SGZ52875.1
OG0002965	Seq_5157	SGZ52876.1
OG0002966	Seq_2875	SGZ52877.1
OG0002967	Seq_882	SGZ52878.1
OG0002968	Seq_2197	SGZ52880.1
OG0002969	Seq_3650	SGZ52881.1
OG0002970	Seq_254	SGZ52882.1
OG0002971	Seq_4501	SGZ52884.1
OG0002972	Seq_5370	SGZ52885.1
OG0002973	Seq_3331	SGZ52886.1
OG0002974	Seq_3970	SGZ52887.1
OG0002975	Seq_353	SGZ52888.1
OG0002976	Seq_4859	SGZ52889.1
OG0002977	Seq_943	SGZ52893.1
OG0002978	Seq_233	SGZ52894.1
OG0002979	Seq_1144	SGZ52896.1
OG0002981	Seq_1921	SGZ52903.1
OG0002982	Seq_35	SGZ52904.1
OG0002983	Seq_2145	SGZ52905.1
OG0002984	Seq_3312	SGZ52908.1
OG0002985	Seq_3772	SGZ52911.1
OG0002986	Seq_2615	SGZ52912.1
OG0002987	Seq_5199	SGZ53011.1
OG0002988	Seq_557	SGZ53015.1
OG0002989	Seq_4342	SGZ53017.1
OG0002990	Seq_4491	SGZ53019.1
OG0002991	Seq_3458	SGZ53024.1
OG0002992	Seq_2614	SGZ53026.1
OG0002993	Seq_122	SGZ53030.1
OG0002994	Seq_3024	SGZ53032.1
OG0002995	Seq_734	SGZ53034.1
OG0002996	Seq_3259	SGZ53036.1
OG0002997	Seq_4337	SGZ53038.1
OG0002998	Seq_74	SGZ53040.1
OG0002999	Seq_2164	SGZ53042.1
OG0003000	Seq_3530	SGZ53044.1
OG0003001	Seq_81	SGZ53047.1
OG0003002	Seq_1494	SGZ53048.1
OG0003003	Seq_2788	SGZ53050.1
OG0003004	Seq_4356	SGZ53052.1
OG0003005	Seq_5289	SGZ53054.1
OG0003006	Seq_4667	SGZ53057.1
OG0003007	Seq_2403	SGZ53058.1
OG0003008	Seq_946	SGZ53061.1
OG0003009	Seq_4299	SGZ53063.1
OG0003010	Seq_1777	SGZ53065.1
OG0003011	Seq_5331	SGZ53067.1
OG0003012	Seq_2238	SGZ53070.1
OG0003013	Seq_1520	SGZ53074.1
OG0003014	Seq_1943	SGZ53076.1
OG0003015	Seq_2449	SGZ53078.1
OG0003016	Seq_2118	SGZ53083.1
OG0003017	Seq_1021	SGZ53085.1
OG0003018	Seq_5192	SGZ53087.1
OG0003019	Seq_2085	SGZ53089.1
OG0003020	Seq_2655	SGZ53091.1
OG0003021	Seq_635	SGZ53093.1
OG0003022	Seq_477	SGZ53095.1
OG0003023	Seq_1097	SGZ53098.1
OG0003024	Seq_1467	SGZ53100.1
OG0003025	Seq_39	SGZ53102.1
OG0003026	Seq_4903	SGZ53107.1
OG0003027	Seq_736	SGZ53109.1
OG0003028	Seq_5432	SGZ53111.1
OG0003029	Seq_1498	SGZ53114.1
OG0003030	Seq_2310	SGZ53116.1
OG0003031	Seq_5444	SGZ53120.1
OG0003032	Seq_1940	SGZ53123.1
OG0003033	Seq_3819	SGZ53127.1
OG0003034	Seq_70	SGZ53130.1
OG0003035	Seq_1648	SGZ53132.1
OG0003036	Seq_2771	SGZ53134.1
OG0003037	Seq_2450	SGZ53136.1
OG0003038	Seq_5334	SGZ53139.1
OG0003039	Seq_4128	SGZ53141.1
OG0003040	Seq_4098	SGZ53145.1
OG0003041	Seq_877	SGZ53147.1
OG0003042	Seq_689	SGZ53149.1
OG0003043	Seq_2235	SGZ53154.1
OG0003044	Seq_436	SGZ53159.1
OG0003045	Seq_3329	SGZ53160.1
OG0003046	Seq_3505	SGZ53163.1
OG0003047	Seq_4289	SGZ53165.1
OG0003048	Seq_3778	SGZ53167.1
OG0003049	Seq_5382	SGZ53169.1
OG0003050	Seq_4908	SGZ53171.1
OG0003051	Seq_4812	SGZ53173.1
OG0003052	Seq_3131	SGZ53175.1
OG0003053	Seq_1554	SGZ53178.1
OG0003054	Seq_811	SGZ53180.1
OG0003055	Seq_982	SGZ53182.1
OG0003056	Seq_3244	SGZ53184.1
OG0003057	Seq_4625	SGZ53186.1
OG0003058	Seq_4521	SGZ53189.1
OG0003059	Seq_4184	SGZ53191.1
OG0003060	Seq_3870	SGZ53196.1
OG0003061	Seq_3562	SGZ53198.1
OG0003062	Seq_84	SGZ53200.1
OG0003063	Seq_4353	SGZ53203.1
OG0003064	Seq_2421	SGZ53205.1
OG0003065	Seq_2933	SGZ53207.1
OG0003066	Seq_4970	SGZ53209.1
OG0003067	Seq_1968	SGZ53211.1
OG0003068	Seq_534	SGZ53213.1
OG0003069	Seq_4118	SGZ53218.1
OG0003070	Seq_3077	SGZ53222.1
OG0003071	Seq_3095	SGZ53227.1
OG0003072	Seq_1276	SGZ53229.1
OG0003073	Seq_304	SGZ53231.1
OG0003074	Seq_3978	SGZ53233.1
OG0003075	Seq_5003	SGZ53235.1
OG0003076	Seq_266	SGZ53238.1
OG0003077	Seq_5197	SGZ53240.1
OG0003078	Seq_4446	SGZ53242.1
OG0003079	Seq_1804	SGZ53244.1
OG0003080	Seq_4996	SGZ53248.1
OG0003081	Seq_1454	SGZ53250.1
OG0003082	Seq_4730	SGZ53254.1
OG0003083	Seq_3867	SGZ53257.1
OG0003084	Seq_2754	SGZ53259.1
OG0003085	Seq_2801	SGZ53261.1
OG0003086	Seq_4023	SGZ53264.1
OG0003087	Seq_4509	SGZ53266.1
OG0003088	Seq_4599	SGZ53268.1
OG0003089	Seq_5466	SGZ53270.1
OG0003090	Seq_3281	SGZ53272.1
OG0003091	Seq_894	SGZ53274.1
OG0003092	Seq_5304	SGZ53278.1
OG0003093	Seq_4836	SGZ53281.1
OG0003094	Seq_1142	SGZ53283.1
OG0003095	Seq_5390	SGZ53285.1
OG0003096	Seq_2855	SGZ53287.1
OG0003097	Seq_4783	SGZ53291.1
OG0003098	Seq_1429	SGZ53293.1
OG0003099	Seq_3898	SGZ53296.1
OG0003100	Seq_24	SGZ53298.1
OG0003101	Seq_1226	SGZ53300.1
OG0003102	Seq_2581	SGZ53302.1
OG0003103	Seq_3821	SGZ53304.1
OG0003104	Seq_496	SGZ53306.1
OG0003105	Seq_4997	SGZ53309.1
OG0003106	Seq_2331	SGZ53311.1
OG0003107	Seq_2010	SGZ53313.1
OG0003108	Seq_1898	SGZ53315.1
OG0003109	Seq_2	SGZ53317.1
OG0003110	Seq_179	SGZ53320.1
OG0003111	Seq_1039	SGZ53322.1
OG0003112	Seq_3707	SGZ53325.1
OG0003113	Seq_3900	SGZ53327.1
OG0003114	Seq_2704	SGZ53329.1
OG0003115	Seq_129	SGZ53331.1
OG0003116	Seq_847	SGZ53333.1
OG0003117	Seq_2169	SGZ53337.1
OG0003118	Seq_3548	SGZ53339.1
OG0003119	Seq_2695	SGZ53341.1
OG0003120	Seq_664	SGZ53343.1
OG0003121	Seq_4045	SGZ53345.1
OG0003122	Seq_5441	SGZ53350.1
OG0003123	Seq_3029	SGZ53352.1
OG0003124	Seq_1179	SGZ53354.1
OG0003125	Seq_725	SGZ53356.1
OG0003126	Seq_2683	SGZ53361.1
OG0003127	Seq_3008	SGZ53363.1
OG0003128	Seq_5187	SGZ53367.1
OG0003129	Seq_4407	SGZ53375.1
OG0003130	Seq_2877	SGZ53379.1
OG0003131	Seq_1123	SGZ53385.1
OG0003132	Seq_4333	SGZ53389.1
OG0003133	Seq_1979	SGZ53391.1
OG0003134	Seq_2554	SGZ53393.1
OG0003135	Seq_4791	SGZ53396.1
OG0003136	Seq_1456	SGZ53399.1
OG0003137	Seq_2505	SGZ53401.1
OG0003138	Seq_655	SGZ53403.1
OG0003139	Seq_1011	SGZ53405.1
OG0003140	Seq_3446	SGZ53408.1
OG0003141	Seq_3724	SGZ53412.1
OG0003142	Seq_3088	SGZ53414.1
OG0003143	Seq_4426	SGZ53416.1
OG0003144	Seq_5288	SGZ53418.1
OG0003145	Seq_3478	SGZ53421.1
OG0003146	Seq_4021	SGZ53428.1
OG0003147	Seq_5174	SGZ53431.1
OG0003148	Seq_2244	SGZ53433.1
OG0003149	Seq_2603	SGZ53435.1
OG0003150	Seq_5062	SGZ53437.1
OG0003151	Seq_808	SGZ53441.1
OG0003152	Seq_148	SGZ53443.1
OG0003153	Seq_4597	SGZ53446.1
OG0003154	Seq_1307	SGZ53448.1
OG0003155	Seq_5256	SGZ53450.1
OG0003156	Seq_3629	SGZ53453.1
OG0003157	Seq_2098	SGZ53455.1
OG0003158	Seq_1422	SGZ53457.1
OG0003159	Seq_3271	SGZ53459.1
OG0003160	Seq_78	SGZ53461.1
OG0003161	Seq_1745	SGZ53464.1
OG0003162	Seq_1515	SGZ53466.1
OG0003163	Seq_326	SGZ53468.1
OG0003164	Seq_3706	SGZ53470.1
OG0003165	Seq_2694	SGZ53475.1
OG0003166	Seq_650	SGZ53477.1
OG0003167	Seq_312	SGZ53479.1
OG0003168	Seq_874	SGZ53481.1
OG0003169	Seq_5248	SGZ53483.1
OG0003170	Seq_4053	SGZ53485.1
OG0003171	Seq_855	SGZ53487.1
OG0003172	Seq_5231	SGZ53489.1
OG0003173	Seq_5489	SGZ53491.1
OG0003174	Seq_2521	SGZ53495.1
OG0003175	Seq_5042	SGZ53497.1
OG0003176	Seq_4078	SGZ53499.1
OG0003177	Seq_4292	SGZ53506.1
OG0003178	Seq_3402	SGZ53508.1
OG0003179	Seq_111	SGZ53510.1
OG0003180	Seq_2185	SGZ53514.1
OG0003181	Seq_368	SGZ53518.1
OG0003182	Seq_4344	SGZ53521.1
OG0003183	Seq_279	SGZ53523.1
OG0003184	Seq_2275	SGZ53526.1
OG0003185	Seq_4618	SGZ53528.1
OG0003186	Seq_3876	SGZ53530.1
OG0003187	Seq_2190	SGZ53533.1
OG0003188	Seq_1175	SGZ53535.1
OG0003189	Seq_2529	SGZ53537.1
OG0003190	Seq_3317	SGZ53541.1
OG0003191	Seq_2209	SGZ53543.1
OG0003192	Seq_1980	SGZ53547.1
OG0003193	Seq_1388	SGZ53549.1
OG0003194	Seq_413	SGZ53552.1
OG0003195	Seq_3525	SGZ53556.1
OG0003196	Seq_3204	SGZ53558.1
OG0003197	Seq_4530	SGZ53560.1
OG0003198	Seq_4231	SGZ53565.1
OG0003199	Seq_1455	SGZ53567.1
OG0003200	Seq_3310	SGZ53569.1
OG0003201	Seq_4922	SGZ53571.1
OG0003202	Seq_4379	SGZ53573.1
OG0003203	Seq_5364	SGZ53579.1
OG0003204	Seq_4463	SGZ53581.1
OG0003205	Seq_1656	SGZ53583.1
OG0003206	Seq_4435	SGZ53585.1
OG0003207	Seq_4132	SGZ53587.1
OG0003208	Seq_3991	SGZ53589.1
OG0003209	Seq_44	SGZ53591.1
OG0003210	Seq_1250	SGZ53593.1
OG0003211	Seq_3916	SGZ53596.1
OG0003212	Seq_2212	SGZ53598.1
OG0003213	Seq_4090	SGZ53600.1
OG0003214	Seq_3334	SGZ53602.1
OG0003215	Seq_2713	SGZ53605.1
OG0003216	Seq_4790	SGZ53607.1
OG0003217	Seq_1228	SGZ53609.1
OG0003218	Seq_1417	SGZ53611.1
OG0003219	Seq_1581	SGZ53613.1
OG0003220	Seq_2012	SGZ53615.1
OG0003221	Seq_4610	SGZ53619.1
OG0003222	Seq_4732	SGZ53621.1
OG0003223	Seq_4722	SGZ53624.1
OG0003224	Seq_3741	SGZ53628.1
OG0003225	Seq_2411	SGZ53631.1
OG0003226	Seq_1567	SGZ53634.1
OG0003227	Seq_3602	SGZ53639.1
OG0003228	Seq_3686	SGZ53641.1
OG0003229	Seq_3696	SGZ53643.1
OG0003230	Seq_4559	SGZ53645.1
OG0003231	Seq_5073	SGZ53647.1
OG0003232	Seq_4956	SGZ53649.1
OG0003233	Seq_2544	SGZ53651.1
OG0003234	Seq_2135	SGZ53657.1
OG0003235	Seq_1813	SGZ53659.1
OG0003236	Seq_4554	SGZ53661.1
OG0003237	Seq_567	SGZ53663.1
OG0003238	Seq_2048	SGZ53665.1
OG0003239	Seq_2052	SGZ53667.1
OG0003240	Seq_4764	SGZ53669.1
OG0003241	Seq_800	SGZ53671.1
OG0003242	Seq_43	SGZ53672.1
OG0003243	Seq_3103	SGZ53674.1
OG0003244	Seq_4001	SGZ53677.1
OG0003245	Seq_3969	SGZ53679.1
OG0003246	Seq_4385	SGZ53681.1
OG0003247	Seq_2035	SGZ53683.1
OG0003248	Seq_1871	SGZ53685.1
OG0003249	Seq_2329	SGZ53687.1
OG0003250	Seq_5275	SGZ53689.1
OG0003251	Seq_2168	SGZ53691.1
OG0003252	Seq_4918	SGZ53693.1
OG0003253	Seq_3581	SGZ53695.1
OG0003254	Seq_4085	SGZ53699.1
OG0003255	Seq_2928	SGZ53703.1
OG0003256	Seq_1941	SGZ53705.1
OG0003257	Seq_2453	SGZ53708.1
OG0003258	Seq_2287	SGZ53711.1
OG0003259	Seq_5330	SGZ53716.1
OG0003260	Seq_4253	SGZ53720.1
OG0003261	Seq_4762	SGZ53722.1
OG0003262	Seq_5095	SGZ53724.1
OG0003263	Seq_2326	SGZ53726.1
OG0003264	Seq_296	SGZ53728.1
OG0003265	Seq_4022	SGZ53730.1
OG0003266	Seq_4394	SGZ53732.1
OG0003267	Seq_769	SGZ53734.1
OG0003268	Seq_1094	SGZ53736.1
OG0003269	Seq_5512	SGZ53740.1
OG0003270	Seq_3483	SGZ53744.1
OG0003271	Seq_1149	SGZ53745.1
OG0003272	Seq_172	SGZ53747.1
OG0003273	Seq_1602	SGZ53755.1
OG0003274	Seq_1610	SGZ53757.1
OG0003275	Seq_3168	SGZ53759.1
OG0003276	Seq_340	SGZ53761.1
OG0003277	Seq_183	SGZ53763.1
OG0003278	Seq_4373	SGZ53765.1
OG0003279	Seq_4871	SGZ53766.1
OG0003280	Seq_568	SGZ53770.1
OG0003281	Seq_4944	SGZ53772.1
OG0003282	Seq_1065	SGZ53774.1
OG0003283	Seq_3680	SGZ53776.1
OG0003284	Seq_5377	SGZ53778.1
OG0003285	Seq_3115	SGZ53780.1
OG0003286	Seq_4190	SGZ53782.1
OG0003287	Seq_2584	SGZ53784.1
OG0003288	Seq_2340	SGZ53786.1
OG0003289	Seq_3118	SGZ53788.1
OG0003290	Seq_2869	SGZ53790.1
OG0003291	Seq_4542	SGZ53792.1
OG0003292	Seq_4159	SGZ53793.1
OG0003293	Seq_1189	SGZ53797.1
OG0003294	Seq_3597	SGZ53799.1
OG0003295	Seq_5156	SGZ53801.1
OG0003296	Seq_2538	SGZ53802.1
OG0003297	Seq_4934	SGZ53804.1
OG0003298	Seq_269	SGZ53806.1
OG0003299	Seq_1612	SGZ53807.1
OG0003300	Seq_1265	SGZ53809.1
OG0003301	Seq_3851	SGZ53811.1
OG0003302	Seq_3251	SGZ53813.1
OG0003303	Seq_2101	SGZ53814.1
OG0003304	Seq_5310	SGZ53817.1
OG0003305	Seq_2248	SGZ53820.1
OG0003306	Seq_428	SGZ53822.1
OG0003307	Seq_2263	SGZ53824.1
OG0003308	Seq_1480	SGZ53826.1
OG0003309	Seq_3409	SGZ53829.1
OG0003310	Seq_3295	SGZ53831.1
OG0003311	Seq_3748	SGZ53833.1
OG0003312	Seq_2483	SGZ53834.1
OG0003313	Seq_3487	SGZ53836.1
OG0003314	Seq_653	SGZ53838.1
OG0003315	Seq_2708	SGZ53840.1
OG0003316	Seq_3346	SGZ53843.1
OG0003317	Seq_5155	SGZ53845.1
OG0003318	Seq_2574	SGZ53847.1
OG0003319	Seq_2181	SGZ53850.1
OG0003320	Seq_900	SGZ53852.1
OG0003321	Seq_2138	SGZ53854.1
OG0003322	Seq_1289	SGZ53856.1
OG0003323	Seq_4617	SGZ53858.1
OG0003324	Seq_1604	SGZ53860.1
OG0003325	Seq_551	SGZ53864.1
OG0003326	Seq_3170	SGZ53865.1
OG0003327	Seq_3187	SGZ53867.1
OG0003328	Seq_3946	SGZ53871.1
OG0003329	Seq_1284	SGZ53875.1
OG0003330	Seq_2177	SGZ53877.1
OG0003331	Seq_4350	SGZ53879.1
OG0003332	Seq_1237	SGZ53881.1
OG0003333	Seq_3348	SGZ53883.1
OG0003334	Seq_4069	SGZ53884.1
OG0003335	Seq_92	SGZ53886.1
OG0003336	Seq_1335	SGZ53888.1
OG0003337	Seq_3756	SGZ53890.1
OG0003338	Seq_3419	SGZ53892.1
OG0003339	Seq_4490	SGZ53896.1
OG0003340	Seq_4120	SGZ53900.1
OG0003341	Seq_3027	SGZ53902.1
OG0003342	Seq_4623	SGZ53903.1
OG0003343	Seq_2092	SGZ53905.1
OG0003344	Seq_2304	SGZ53907.1
OG0003345	Seq_3453	SGZ53908.1
OG0003346	Seq_2906	SGZ53910.1
OG0003347	Seq_2246	SGZ53912.1
OG0003348	Seq_416	SGZ53915.1
OG0003349	Seq_4968	SGZ53917.1
OG0003350	Seq_2272	SGZ53918.1
OG0003351	Seq_4423	SGZ53919.1
OG0003352	Seq_4388	SGZ53921.1
OG0003353	Seq_2201	SGZ53923.1
OG0003354	Seq_4122	SGZ53925.1
OG0003355	Seq_3090	SGZ53929.1
OG0003356	Seq_1987	SGZ53932.1
OG0003357	Seq_2595	SGZ53934.1
OG0003358	Seq_1404	SGZ53936.1
OG0003359	Seq_3512	SGZ53938.1
OG0003360	Seq_2652	SGZ53940.1
OG0003361	Seq_2068	SGZ53942.1
OG0003362	Seq_5232	SGZ53944.1
OG0003363	Seq_5279	SGZ53946.1
OG0003364	Seq_5162	SGZ53948.1
OG0003365	Seq_4862	SGZ53950.1
OG0003366	Seq_990	SGZ53952.1
OG0003367	Seq_2792	SGZ53953.1
OG0003368	Seq_952	SGZ53955.1
OG0003369	Seq_1565	SGZ53957.1
OG0003370	Seq_4375	SGZ53959.1
OG0003371	Seq_1074	SGZ53961.1
OG0003372	Seq_403	SGZ53963.1
OG0003373	Seq_1672	SGZ53965.1
OG0003374	Seq_4985	SGZ53967.1
OG0003375	Seq_2832	SGZ53969.1
OG0003376	Seq_2256	SGZ53970.1
OG0003377	Seq_2210	SGZ53972.1
OG0003378	Seq_2059	SGZ53974.1
OG0003379	Seq_2455	SGZ53976.1
OG0003380	Seq_5418	SGZ53978.1
OG0003381	Seq_1058	SGZ53980.1
OG0003382	Seq_4686	SGZ53981.1
OG0003383	Seq_5074	SGZ53983.1
OG0003384	Seq_3025	SGZ53985.1
OG0003385	Seq_5143	SGZ53987.1
OG0003386	Seq_3573	SGZ53989.1
OG0003387	Seq_1698	SGZ53991.1
OG0003388	Seq_1041	SGZ53993.1
OG0003389	Seq_3283	SGZ53994.1
OG0003390	Seq_1880	SGZ53996.1
OG0003391	Seq_5502	SGZ53998.1
OG0003392	Seq_1424	SGZ54000.1
OG0003393	Seq_1040	SGZ54002.1
OG0003394	Seq_426	SGZ54004.1
OG0003395	Seq_3354	SGZ54006.1
OG0003396	Seq_5254	SGZ54010.1
OG0003397	Seq_430	SGZ54012.1
OG0003398	Seq_5028	SGZ54016.1
OG0003399	Seq_1922	SGZ54018.1
OG0003400	Seq_2132	SGZ54020.1
OG0003401	Seq_4277	SGZ54022.1
OG0003402	Seq_564	SGZ54027.1
OG0003403	Seq_721	SGZ54029.1
OG0003404	Seq_5430	SGZ54032.1
OG0003405	Seq_1071	SGZ54034.1
OG0003406	Seq_1407	SGZ54036.1
OG0003407	Seq_4047	SGZ54038.1
OG0003408	Seq_4605	SGZ54040.1
OG0003409	Seq_49	SGZ54042.1
OG0003410	Seq_2981	SGZ54044.1
OG0003411	Seq_4248	SGZ54046.1
OG0003412	Seq_2985	SGZ54047.1
OG0003413	Seq_4234	SGZ54049.1
OG0003414	Seq_805	SGZ54051.1
OG0003415	Seq_1488	SGZ54053.1
OG0003416	Seq_3641	SGZ54055.1
OG0003417	Seq_1861	SGZ54057.1
OG0003418	Seq_3051	SGZ54059.1
OG0003419	Seq_3161	SGZ54061.1
OG0003420	Seq_1847	SGZ54062.1
OG0003421	Seq_1719	SGZ54064.1
OG0003422	Seq_5131	SGZ54066.1
OG0003423	Seq_4658	SGZ54070.1
OG0003424	Seq_3179	SGZ54072.1
OG0003425	Seq_1396	SGZ54074.1
OG0003426	Seq_2413	SGZ54076.1
OG0003427	Seq_3445	SGZ54077.1
OG0003428	Seq_2267	SGZ54079.1
OG0003429	Seq_3811	SGZ54081.1
OG0003430	Seq_177	SGZ54083.1
OG0003431	Seq_359	SGZ54085.1
OG0003432	Seq_2242	SGZ54087.1
OG0003433	Seq_5055	SGZ54088.1
OG0003434	Seq_2060	SGZ54090.1
OG0003435	Seq_188	SGZ54092.1
OG0003436	Seq_702	SGZ54094.1
OG0003437	Seq_4339	SGZ54096.1
OG0003438	Seq_2147	SGZ54098.1
OG0003439	Seq_2718	SGZ54100.1
OG0003440	Seq_2811	SGZ54102.1
OG0003441	Seq_378	SGZ54104.1
OG0003442	Seq_4748	SGZ54106.1
OG0003443	Seq_4628	SGZ54110.1
OG0003444	Seq_2717	SGZ54111.1
OG0003445	Seq_951	SGZ54112.1
OG0003446	Seq_3805	SGZ54114.1
OG0003447	Seq_3890	SGZ54116.1
OG0003448	Seq_1418	SGZ54118.1
OG0003449	Seq_5126	SGZ54119.1
OG0003450	Seq_5203	SGZ54121.1
OG0003451	Seq_4608	SGZ54123.1
OG0003452	Seq_2410	SGZ54125.1
OG0003453	Seq_5526	SGZ54127.1
OG0003454	Seq_4787	SGZ54129.1
OG0003455	Seq_3997	SGZ54131.1
OG0003456	Seq_2684	SGZ54135.1
OG0003457	Seq_154	SGZ54140.1
OG0003458	Seq_3198	SGZ54142.1
OG0003459	Seq_4977	SGZ54144.1
OG0003460	Seq_5474	SGZ54148.1
OG0003461	Seq_1641	SGZ54150.1
OG0003462	Seq_2669	SGZ54152.1
OG0003463	Seq_3011	SGZ54154.1
OG0003464	Seq_5343	SGZ54155.1
OG0003465	Seq_3322	SGZ54157.1
OG0003466	Seq_1441	SGZ54159.1
OG0003467	Seq_524	SGZ54161.1
OG0003468	Seq_603	SGZ54163.1
OG0003469	Seq_5151	SGZ54165.1
OG0003470	Seq_2300	SGZ54167.1
OG0003471	Seq_1332	SGZ54169.1
OG0003472	Seq_2383	SGZ54173.1
OG0003473	Seq_5284	SGZ54174.1
OG0003474	Seq_4300	SGZ54176.1
OG0003475	Seq_3606	SGZ54178.1
OG0003476	Seq_754	SGZ54180.1
OG0003477	Seq_3964	SGZ54181.1
OG0003478	Seq_3534	SGZ54183.1
OG0003479	Seq_4973	SGZ54185.1
OG0003480	Seq_4540	SGZ54187.1
OG0003481	Seq_2835	SGZ54189.1
OG0003482	Seq_350	SGZ54191.1
OG0003483	Seq_2162	SGZ54193.1
OG0003484	Seq_1436	SGZ54195.1
OG0003485	Seq_1820	SGZ54197.1
OG0003486	Seq_1160	SGZ54199.1
OG0003487	Seq_2982	SGZ54201.1
OG0003488	Seq_3475	SGZ54203.1
OG0003489	Seq_3123	SGZ54205.1
OG0003490	Seq_3327	SGZ54207.1
OG0003491	Seq_3794	SGZ54212.1
OG0003492	Seq_2825	SGZ54214.1
OG0003493	Seq_2522	SGZ54216.1
OG0003494	Seq_1004	SGZ54217.1
OG0003495	Seq_4991	SGZ54221.1
OG0003496	Seq_3947	SGZ54226.1
OG0003497	Seq_510	SGZ54229.1
OG0003498	Seq_1711	SGZ54231.1
OG0003499	Seq_3679	SGZ54233.1
OG0003500	Seq_3962	SGZ54235.1
OG0003501	Seq_2461	SGZ54237.1
OG0003502	Seq_4400	SGZ54238.1
OG0003503	Seq_4067	SGZ54240.1
OG0003504	Seq_5198	SGZ54242.1
OG0003505	Seq_4107	SGZ54244.1
OG0003506	Seq_2995	SGZ54247.1
OG0003507	Seq_2798	SGZ54249.1
OG0003508	Seq_3665	SGZ54253.1
OG0003509	Seq_2440	SGZ54255.1
OG0003510	Seq_4237	SGZ54257.1
OG0003511	Seq_2535	SGZ54260.1
OG0003512	Seq_2924	SGZ54262.1
OG0003513	Seq_4004	SGZ54264.1
OG0003514	Seq_5234	SGZ54268.1
OG0003515	Seq_1858	SGZ54270.1
OG0003516	Seq_1412	SGZ54272.1
OG0003517	Seq_1996	SGZ54274.1
OG0003518	Seq_3338	SGZ54275.1
OG0003519	Seq_4117	SGZ54277.1
OG0003520	Seq_364	SGZ54279.1
OG0003521	Seq_2674	SGZ54280.1
OG0003522	Seq_1744	SGZ54282.1
OG0003523	Seq_901	SGZ54284.1
OG0003524	Seq_1909	SGZ54288.1
OG0003525	Seq_1850	SGZ54290.1
OG0003526	Seq_2398	SGZ54293.1
OG0003527	Seq_4943	SGZ54297.1
OG0003528	Seq_5439	SGZ54301.1
OG0003529	Seq_2382	SGZ54302.1
OG0003530	Seq_4358	SGZ54304.1
OG0003531	Seq_1413	SGZ54306.1
OG0003532	Seq_504	SGZ54308.1
OG0003533	Seq_4884	SGZ54312.1
OG0003534	Seq_1523	SGZ54314.1
OG0003535	Seq_2064	SGZ54315.1
OG0003536	Seq_2686	SGZ54319.1
OG0003537	Seq_511	SGZ54321.1
OG0003538	Seq_3101	SGZ54323.1
OG0003539	Seq_875	SGZ54325.1
OG0003540	Seq_3537	SGZ54328.1
OG0003541	Seq_1148	SGZ54329.1
OG0003542	Seq_3236	SGZ54331.1
OG0003543	Seq_5051	SGZ54333.1
OG0003544	Seq_3868	SGZ54335.1
OG0003545	Seq_3765	SGZ54337.1
OG0003546	Seq_3246	SGZ54339.1
OG0003547	Seq_1493	SGZ54341.1
OG0003548	Seq_5085	SGZ54343.1
OG0003549	Seq_2073	SGZ54347.1
OG0003550	Seq_2819	SGZ54348.1
OG0003551	Seq_4607	SGZ54350.1
OG0003552	Seq_4523	SGZ54352.1
OG0003553	Seq_1872	SGZ54354.1
OG0003554	Seq_1365	SGZ54356.1
OG0003555	Seq_3004	SGZ54358.1
OG0003556	Seq_2988	SGZ54360.1
OG0003557	Seq_3415	SGZ54362.1
OG0003558	Seq_4778	SGZ54364.1
OG0003559	Seq_5137	SGZ54365.1
OG0003560	Seq_1814	SGZ54367.1
OG0003561	Seq_5207	SGZ54369.1
OG0003562	Seq_3835	SGZ54370.1
OG0003563	Seq_1563	SGZ54372.1
OG0003564	Seq_4437	SGZ54374.1
OG0003565	Seq_1827	SGZ54376.1
OG0003566	Seq_4609	SGZ54380.1
OG0003567	Seq_3274	SGZ54382.1
OG0003568	Seq_5461	SGZ54384.1
OG0003569	Seq_3885	SGZ54388.1
OG0003570	Seq_4328	SGZ54390.1
OG0003571	Seq_1667	SGZ54391.1
OG0003572	Seq_2241	SGZ54393.1
OG0003573	Seq_4582	SGZ54395.1
OG0003574	Seq_3494	SGZ54397.1
OG0003575	Seq_2014	SGZ54399.1
OG0003576	Seq_2219	SGZ54401.1
OG0003577	Seq_1312	SGZ54403.1
OG0003578	Seq_2688	SGZ54405.1
OG0003579	Seq_3456	SGZ54407.1
OG0003580	Seq_4570	SGZ54409.1
OG0003581	Seq_3669	SGZ54410.1
OG0003582	Seq_1681	SGZ54412.1
OG0003583	Seq_646	SGZ54414.1
OG0003584	Seq_737	SGZ54416.1
OG0003585	Seq_1075	SGZ54418.1
OG0003586	Seq_2917	SGZ54420.1
OG0003587	Seq_2575	SGZ54422.1
OG0003588	Seq_1613	SGZ54424.1
OG0003589	Seq_3092	SGZ54426.1
OG0003590	Seq_2527	SGZ54428.1
OG0003591	Seq_4611	SGZ54431.1
OG0003592	Seq_4276	SGZ54432.1
OG0003593	Seq_878	SGZ54435.1
OG0003594	Seq_2498	SGZ54436.1
OG0003595	Seq_195	SGZ54438.1
OG0003596	Seq_1625	SGZ54440.1
OG0003597	Seq_4701	SGZ54441.1
