OG0000000: SGZ51129.1 SGZ51186.1 SGZ53862.1 SGZ54208.1 SGZ54258.1 SGZ55373.1 SGZ56130.1 Seq_1236 Seq_3372 Seq_5017 Seq_5227 Seq_580 Seq_620 Seq_870
OG0000001: SGZ46812.1 SGZ46814.1 SGZ49231.1 SGZ53382.1 SGZ55671.1 SGZ56654.1 Seq_2601 Seq_3361 Seq_3472 Seq_3737 Seq_4080 Seq_5185 Seq_62
OG0000002: SGZ46206.1 SGZ48122.1 SGZ50994.1 SGZ51027.1 SGZ54714.1 SGZ56656.1 Seq_2659 Seq_3594 Seq_3742 Seq_4166 Seq_5494 Seq_665
OG0000003: SGZ47126.1 SGZ50995.1 SGZ52892.1 SGZ54677.1 SGZ54679.1 SGZ57787.1 Seq_3006 Seq_3384 Seq_4153 Seq_5160 Seq_5172
OG0000004: SGZ48124.1 SGZ48781.1 SGZ52899.1 SGZ52900.1 SGZ52902.1 SGZ54826.1 Seq_3427 Seq_3698 Seq_4674 Seq_605 Seq_884
OG0000005: SGZ46210.1 SGZ46718.1 SGZ49663.1 SGZ55088.1 Seq_1204 Seq_1370 Seq_2990 Seq_3884 Seq_4552 Seq_623
OG0000006: SGZ47317.1 SGZ47318.1 SGZ49661.1 SGZ51011.1 SGZ51023.1 SGZ54727.1 SGZ54820.1 SGZ55027.1 SGZ55091.1 SGZ57769.1
OG0000007: SGZ47430.1 SGZ49609.1 SGZ51007.1 SGZ52907.1 SGZ58005.1 Seq_327 Seq_3850 Seq_3881 Seq_3922 Seq_729
OG0000008: SGZ50830.1 SGZ50832.1 SGZ50834.1 SGZ50836.1 SGZ50838.1 SGZ50840.1 SGZ57340.1 Seq_3729 Seq_432 Seq_959
OG0000009: SGZ47032.1 SGZ51017.1 SGZ51025.1 SGZ56633.1 Seq_2366 Seq_2570 Seq_345 Seq_3522 Seq_628
OG0000010: Seq_3238 Seq_3443 Seq_3924 Seq_4088 Seq_4182 Seq_4480 Seq_5211 Seq_5297 Seq_5379
OG0000011: SGZ46237.1 SGZ46503.1 SGZ52304.1 SGZ55250.1 Seq_1939 Seq_2121 Seq_2362 Seq_2987
OG0000012: SGZ46884.1 SGZ47045.1 SGZ52897.1 SGZ57767.1 Seq_2303 Seq_3091 Seq_4275 Seq_566
OG0000013: SGZ47193.1 SGZ47533.1 SGZ50456.1 SGZ54485.1 Seq_1186 Seq_3182 Seq_4404 Seq_997
OG0000014: SGZ54717.1 SGZ54718.1 SGZ54719.1 SGZ54847.1 SGZ58060.1 Seq_1892 Seq_3658 Seq_5020
OG0000015: SGZ46222.1 SGZ46223.1 SGZ46225.1 SGZ47105.1 SGZ51018.1 Seq_4187 Seq_4771
OG0000016: SGZ46997.1 SGZ47033.1 SGZ54835.1 Seq_2028 Seq_3111 Seq_3185 Seq_324
OG0000017: SGZ49796.1 SGZ49807.1 SGZ51830.1 SGZ55205.1 SGZ57804.1 Seq_4587 Seq_4984
OG0000018: SGZ49923.1 SGZ51002.1 SGZ51003.1 SGZ54299.1 Seq_2471 Seq_2870 Seq_3817
OG0000019: SGZ51013.1 SGZ51014.1 SGZ57877.1 SGZ57878.1 Seq_1298 Seq_1881 Seq_5458
OG0000020: SGZ51015.1 SGZ51190.1 SGZ53002.1 SGZ56629.1 Seq_2342 Seq_3290 Seq_3830
OG0000021: SGZ52704.1 SGZ52706.1 SGZ52883.1 SGZ54068.1 Seq_1249 Seq_1764 Seq_4278
OG0000022: SGZ56399.1 SGZ57954.1 SGZ57956.1 SGZ57958.1 Seq_2876 Seq_4194 Seq_4675
OG0000023: SGZ46242.1 SGZ51579.1 SGZ57757.1 Seq_2484 Seq_5425 Seq_786
OG0000024: SGZ46321.1 SGZ47714.1 SGZ52449.1 Seq_3713 Seq_3940 Seq_5235
OG0000025: SGZ46829.1 SGZ53370.1 SGZ53714.1 Seq_2231 Seq_3160 Seq_398
OG0000026: SGZ47212.1 SGZ51008.1 SGZ57990.1 Seq_3014 Seq_4781 Seq_5327
OG0000027: SGZ47413.1 SGZ50618.1 SGZ51197.1 Seq_232 Seq_2953 Seq_5367
OG0000028: SGZ48121.1 SGZ48783.1 SGZ54138.1 Seq_1851 Seq_3792 Seq_4634
OG0000029: SGZ49132.1 SGZ49256.1 SGZ52407.1 Seq_1427 Seq_4855 Seq_5413
OG0000030: SGZ49657.1 SGZ49987.1 SGZ50035.1 Seq_3418 Seq_5531 Seq_818
OG0000031: SGZ49794.1 SGZ49805.1 SGZ51828.1 SGZ55197.1 SGZ55199.1 SGZ55203.1
OG0000032: SGZ49937.1 SGZ49942.1 SGZ57363.1 Seq_4280 Seq_4489 Seq_679
OG0000033: SGZ50191.1 SGZ54938.1 SGZ56686.1 Seq_110 Seq_2193 Seq_4254
OG0000034: SGZ50465.1 SGZ52577.1 SGZ56412.1 Seq_1052 Seq_107 Seq_4687
OG0000035: SGZ51009.1 SGZ52906.1 SGZ54723.1 Seq_4914 Seq_5117 Seq_5366
OG0000036: SGZ51019.1 SGZ54429.1 SGZ56525.1 SGZ56658.1 Seq_4321 Seq_4330
OG0000037: SGZ52890.1 SGZ57316.1 Seq_1315 Seq_2291 Seq_2745 Seq_3097
OG0000038: SGZ53697.1 SGZ54137.1 SGZ56050.1 Seq_1828 Seq_1992 Seq_2590
OG0000039: SGZ54729.1 SGZ56294.1 SGZ58078.1 Seq_1330 Seq_3945 Seq_5485
OG0000040: SGZ54830.1 SGZ56403.1 SGZ56663.1 Seq_127 Seq_1475 Seq_517
OG0000041: SGZ57195.1 SGZ57197.1 SGZ57198.1 Seq_1342 Seq_4717 Seq_981
OG0000042: SGZ46846.1 SGZ57432.1 SGZ57591.1 SGZ57856.1 Seq_355
OG0000043: SGZ47595.1 SGZ50241.1 Seq_2357 Seq_2457 Seq_4649
OG0000044: SGZ47657.1 SGZ47658.1 SGZ52792.1 Seq_1458 Seq_5205
OG0000045: SGZ48071.1 SGZ50998.1 SGZ50999.1 Seq_3028 Seq_755
OG0000046: SGZ48792.1 SGZ57779.1 SGZ57780.1 Seq_1260 Seq_3058
OG0000047: SGZ48812.1 SGZ48814.1 SGZ53927.1 Seq_3521 Seq_713
OG0000048: SGZ49115.1 SGZ49118.1 SGZ52177.1 Seq_2308 Seq_3790
OG0000049: SGZ49211.1 SGZ49213.1 SGZ52735.1 Seq_3 Seq_5134
OG0000050: SGZ49792.1 SGZ49798.1 SGZ49800.1 SGZ51832.1 SGZ55201.1
OG0000051: SGZ50119.1 SGZ51824.1 SGZ51826.1 Seq_2994 Seq_3637
OG0000052: SGZ51940.1 SGZ54843.1 Seq_1897 Seq_2089 Seq_396
OG0000053: SGZ52290.1 SGZ52294.1 SGZ52296.1 SGZ52298.1 Seq_3276
OG0000054: SGZ53423.1 SGZ53425.1 SGZ55227.1 Seq_3205 Seq_4191
OG0000055: SGZ53751.1 SGZ53753.1 SGZ56001.1 Seq_1102 Seq_275
OG0000056: SGZ55716.1 SGZ55718.1 SGZ55720.1 Seq_174 Seq_2402
OG0000057: SGZ56830.1 SGZ56832.1 SGZ56834.1 Seq_2105 Seq_408
OG0000058: SGZ57790.1 SGZ57868.1 SGZ57909.1 Seq_4753 Seq_515
OG0000059: SGZ46214.1 SGZ57784.1 Seq_2102 Seq_3412
OG0002495: SGZ51776.1 Seq_475
OG0002496: SGZ51778.1 Seq_2359
OG0002497: SGZ51780.1 Seq_2641
OG0002498: SGZ51782.1 Seq_4412
OG0002499: SGZ51786.1 Seq_2839
OG0002500: SGZ51788.1 Seq_3124
OG0002501: SGZ51790.1 Seq_4946
OG0002502: SGZ51792.1 Seq_3943
OG0002503: SGZ51794.1 Seq_5381
OG0002504: SGZ51796.1 Seq_4895
OG0002505: SGZ51798.1 Seq_3785
OG0002506: SGZ51801.1 Seq_1209
OG0002507: SGZ51803.1 Seq_2666
OG0002508: SGZ51805.1 Seq_746
OG0002509: SGZ51807.1 Seq_4598
OG0002510: SGZ51809.1 Seq_239
OG0002511: SGZ51811.1 Seq_5179
OG0002512: SGZ51814.1 Seq_501
OG0002513: SGZ51818.1 Seq_1984
OG0002514: SGZ51820.1 Seq_3983
OG0002515: SGZ51822.1 Seq_4890
OG0002516: SGZ51837.1 Seq_2163
OG0002517: SGZ51839.1 Seq_4575
OG0002518: SGZ51841.1 Seq_8
OG0002519: SGZ51843.1 Seq_4975
OG0002520: SGZ51846.1 Seq_5357
OG0002521: SGZ51847.1 Seq_922
OG0002522: SGZ51850.1 Seq_1105
OG0002523: SGZ51853.1 Seq_3915
OG0002524: SGZ51857.1 Seq_1621
OG0002525: SGZ51859.1 Seq_728
OG0002526: SGZ51861.1 Seq_1151
OG0002527: SGZ51863.1 Seq_1555
OG0002528: SGZ51865.1 Seq_5505
OG0002529: SGZ51868.1 Seq_5031
OG0002530: SGZ51872.1 Seq_5177
OG0002531: SGZ51874.1 Seq_101
OG0002532: SGZ51876.1 Seq_2111
OG0002533: SGZ51878.1 Seq_2974
OG0002534: SGZ51880.1 Seq_3248
OG0002535: SGZ51882.1 Seq_2764
OG0002536: SGZ51884.1 Seq_2752
OG0002537: SGZ51886.1 Seq_5478
OG0002538: SGZ51889.1 Seq_3993
OG0002539: SGZ51890.1 Seq_3524
OG0002540: SGZ51892.1 Seq_2658
OG0002541: SGZ51895.1 Seq_289
OG0002542: SGZ51897.1 Seq_1324
OG0002543: SGZ51899.1 Seq_2850
OG0002544: SGZ51902.1 Seq_3514
OG0002545: SGZ51904.1 Seq_63
OG0002546: SGZ51906.1 Seq_2094
OG0002547: SGZ51910.1 Seq_5189
OG0002548: SGZ51912.1 Seq_662
OG0002549: SGZ51914.1 Seq_5471
OG0002550: SGZ51916.1 Seq_2153
OG0002551: SGZ51918.1 Seq_1756
OG0002552: SGZ51920.1 Seq_5443
OG0002553: SGZ51922.1 Seq_3057
OG0002554: SGZ51924.1 Seq_2036
OG0002555: SGZ51927.1 Seq_4286
OG0002556: SGZ51929.1 Seq_235
OG0002557: SGZ51931.1 Seq_5084
OG0002558: SGZ51933.1 Seq_1678
OG0002559: SGZ51936.1 Seq_3473
OG0002560: SGZ51938.1 Seq_2734
OG0002561: SGZ51942.1 Seq_5501
OG0002562: SGZ51944.1 Seq_45
OG0002563: SGZ51946.1 Seq_1779
OG0002564: SGZ51955.1 Seq_4465
OG0002565: SGZ51960.1 Seq_4455
OG0002566: SGZ51962.1 Seq_5476
OG0002567: SGZ51965.1 Seq_113
OG0002568: SGZ51967.1 Seq_274
OG0002569: SGZ51969.1 Seq_2503
OG0002570: SGZ51971.1 Seq_3976
OG0002571: SGZ51973.1 Seq_1244
OG0002572: SGZ51975.1 Seq_42
OG0002573: SGZ51977.1 Seq_4650
OG0002574: SGZ51979.1 Seq_3607
OG0002575: SGZ51981.1 Seq_4563
OG0002576: SGZ51983.1 Seq_3454
OG0002577: SGZ51985.1 Seq_405
OG0002578: SGZ51987.1 Seq_1859
OG0002579: SGZ51989.1 Seq_400
OG0002580: SGZ51991.1 Seq_290
OG0002581: SGZ51993.1 Seq_2628
OG0002582: SGZ51995.1 Seq_2749
OG0002583: SGZ51997.1 Seq_2192
OG0002584: SGZ51999.1 Seq_686
OG0002585: SGZ52001.1 Seq_4381
OG0002586: SGZ52003.1 Seq_1251
OG0002587: SGZ52005.1 Seq_5011
OG0002588: SGZ52007.1 Seq_4892
OG0002589: SGZ52009.1 Seq_251
OG0002590: SGZ52011.1 Seq_681
OG0002591: SGZ52013.1 Seq_4311
OG0002592: SGZ52015.1 Seq_1147
OG0002593: SGZ52017.1 Seq_50
OG0002594: SGZ52019.1 Seq_3034
OG0002595: SGZ52021.1 Seq_3874
OG0002596: SGZ52023.1 Seq_2971
OG0002597: SGZ52025.1 Seq_5057
OG0002598: SGZ52027.1 Seq_2596
OG0002599: SGZ52029.1 Seq_3866
OG0002600: SGZ52035.1 Seq_4694
OG0002601: SGZ52037.1 Seq_693
OG0002602: SGZ52041.1 Seq_4682
OG0002603: SGZ52044.1 Seq_3199
OG0002604: SGZ52046.1 Seq_3020
OG0002605: SGZ52048.1 Seq_3570
OG0002606: SGZ52050.1 Seq_3919
OG0002607: SGZ52052.1 Seq_1929
OG0002608: SGZ52054.1 Seq_2812
OG0002609: SGZ52056.1 Seq_3063
OG0002610: SGZ52058.1 Seq_764
OG0002611: SGZ52060.1 Seq_4921
OG0002612: SGZ52063.1 Seq_2269
OG0002613: SGZ52065.1 Seq_579
OG0002614: SGZ52067.1 Seq_1674
OG0002615: SGZ52069.1 Seq_67
OG0002616: SGZ52071.1 Seq_2556
OG0002617: SGZ52073.1 Seq_1535
OG0002618: SGZ52075.1 Seq_421
OG0002619: SGZ52077.1 Seq_2368
OG0002620: SGZ52080.1 Seq_968
OG0002621: SGZ52082.1 Seq_455
OG0002622: SGZ52083.1 Seq_4747
OG0002623: SGZ52085.1 Seq_4102
OG0002624: SGZ52087.1 Seq_5277
OG0002625: SGZ52091.1 Seq_3178
OG0002626: SGZ52093.1 Seq_3386
OG0002627: SGZ52097.1 Seq_4647
OG0002628: SGZ52099.1 Seq_4636
OG0002629: SGZ52101.1 Seq_2374
OG0002630: SGZ52103.1 Seq_125
OG0002631: SGZ52107.1 Seq_1870
OG0002632: SGZ52109.1 Seq_2907
OG0002633: SGZ52111.1 Seq_1352
OG0002634: SGZ52113.1 Seq_313
OG0002635: SGZ52115.1 Seq_384
OG0002636: SGZ52117.1 Seq_2414
OG0002637: SGZ52119.1 Seq_5070
OG0002638: SGZ52121.1 Seq_2955
OG0002639: SGZ52123.1 Seq_1419
OG0002640: SGZ52125.1 Seq_341
OG0002641: SGZ52127.1 Seq_3392
OG0002642: SGZ52132.1 Seq_935
OG0002643: SGZ52134.1 Seq_1654
OG0002644: SGZ52136.1 Seq_2956
OG0002645: SGZ52138.1 Seq_2268
OG0002646: SGZ52140.1 Seq_642
OG0002647: SGZ52142.1 Seq_4151
OG0002648: SGZ52144.1 Seq_2044
OG0002649: SGZ52146.1 Seq_3484
OG0002650: SGZ52148.1 Seq_4293
OG0002651: SGZ52150.1 Seq_5138
OG0002652: SGZ52152.1 Seq_3842
OG0002653: SGZ52154.1 Seq_462
OG0002654: SGZ52156.1 Seq_3240
OG0002655: SGZ52158.1 Seq_1564
OG0002656: SGZ52160.1 Seq_2816
OG0002657: SGZ52162.1 Seq_5120
OG0002658: SGZ52165.1 Seq_2438
OG0002659: SGZ52167.1 Seq_2660
OG0002660: SGZ52169.1 Seq_4497
OG0002661: SGZ52173.1 Seq_4281
OG0002662: SGZ52175.1 Seq_906
OG0002663: SGZ52182.1 Seq_2458
OG0002664: SGZ52184.1 Seq_3379
OG0002665: SGZ52186.1 Seq_4368
OG0002666: SGZ52188.1 Seq_5063
OG0002667: SGZ52193.1 Seq_238
OG0002668: SGZ52195.1 Seq_3345
OG0002669: SGZ52197.1 Seq_300
OG0002670: SGZ52199.1 Seq_4832
OG0002671: SGZ52201.1 Seq_705
OG0002672: SGZ52203.1 Seq_2569
OG0002673: SGZ52205.1 Seq_3520
OG0002674: SGZ52207.1 Seq_2622
OG0002675: SGZ52209.1 Seq_2543
OG0002676: SGZ52211.1 Seq_1451
OG0002677: SGZ52215.1 Seq_4537
OG0002678: SGZ52217.1 Seq_3226
OG0002679: SGZ52219.1 Seq_2266
OG0002680: SGZ52221.1 Seq_724
OG0002681: SGZ52223.1 Seq_2346
OG0002682: SGZ52225.1 Seq_5092
OG0002683: SGZ52227.1 Seq_4872
OG0002684: SGZ52229.1 Seq_2322
OG0002685: SGZ52231.1 Seq_596
OG0002686: SGZ52234.1 Seq_1262
OG0002687: SGZ52236.1 Seq_5360
OG0002688: SGZ52238.1 Seq_1983
OG0002689: SGZ52240.1 Seq_2080
OG0002690: SGZ52241.1 Seq_3016
OG0002691: SGZ52243.1 Seq_319
OG0002692: SGZ52245.1 Seq_4316
OG0002693: SGZ52247.1 Seq_1046
OG0002694: SGZ52249.1 Seq_3477
OG0002695: SGZ52254.1 Seq_2172
OG0002696: SGZ52256.1 Seq_82
OG0002697: SGZ52258.1 Seq_4163
OG0002698: SGZ52262.1 Seq_4704
OG0002699: SGZ52264.1 Seq_2970
OG0002700: SGZ52266.1 Seq_1694
OG0002701: SGZ52268.1 Seq_1031
OG0002702: SGZ52270.1 Seq_1243
OG0002703: SGZ52272.1 Seq_2780
OG0002704: SGZ52274.1 Seq_3173
OG0002705: SGZ52276.1 Seq_1653
OG0002706: SGZ52278.1 Seq_390
OG0002707: SGZ52280.1 Seq_21
OG0002708: SGZ52283.1 Seq_2469
OG0002709: SGZ52284.1 Seq_3207
OG0002710: SGZ52287.1 Seq_4376
OG0002711: SGZ52292.1 Seq_1824
OG0002712: SGZ52300.1 Seq_5128
OG0002713: SGZ52302.1 Seq_4907
OG0002714: SGZ52306.1 Seq_4141
OG0002715: SGZ52308.1 Seq_2621
OG0002716: SGZ52312.1 Seq_966
OG0002717: SGZ52314.1 Seq_97
OG0002718: SGZ52318.1 Seq_167
OG0002719: SGZ52320.1 Seq_4662
OG0002720: SGZ52322.1 Seq_5467
OG0002721: SGZ52324.1 Seq_3708
OG0002722: SGZ52326.1 Seq_5258
OG0002723: SGZ52328.1 Seq_2892
OG0002724: SGZ52330.1 Seq_4706
OG0002725: SGZ52332.1 Seq_2866
OG0002726: SGZ52334.1 Seq_4736
OG0002727: SGZ52336.1 Seq_2806
OG0002728: SGZ52338.1 Seq_3844
OG0002729: SGZ52340.1 Seq_3120
OG0002730: SGZ52342.1 Seq_5272
OG0002731: SGZ52344.1 Seq_2838
OG0002732: SGZ52346.1 Seq_1092
OG0002733: SGZ52350.1 Seq_2084
OG0002734: SGZ52353.1 Seq_3939
OG0002735: SGZ52355.1 Seq_4492
OG0002736: SGZ52357.1 Seq_1132
OG0002737: SGZ52359.1 Seq_213
OG0002738: SGZ52361.1 Seq_802
OG0002739: SGZ52363.1 Seq_3114
OG0002740: SGZ52365.1 Seq_4798
OG0002741: SGZ52367.1 Seq_4148
OG0002742: SGZ52369.1 Seq_3203
OG0002743: SGZ52371.1 Seq_597
OG0002744: SGZ52373.1 Seq_2960
OG0002745: SGZ52375.1 Seq_563
OG0002746: SGZ52379.1 Seq_1269
OG0002747: SGZ52381.1 Seq_3863
OG0002748: SGZ52383.1 Seq_5071
OG0002749: SGZ52387.1 Seq_793
OG0002750: SGZ52389.1 Seq_2354
OG0002751: SGZ52391.1 Seq_1135
OG0002752: SGZ52397.1 Seq_4255
OG0002753: SGZ52399.1 Seq_4576
OG0002754: SGZ52401.1 Seq_2841
OG0002755: SGZ52403.1 Seq_164
OG0002756: SGZ52405.1 Seq_4531
OG0002757: SGZ52409.1 Seq_102
OG0002758: SGZ52411.1 Seq_1416
OG0002759: SGZ52413.1 Seq_2868
OG0002760: SGZ52415.1 Seq_1950
OG0002761: SGZ52417.1 Seq_3366
OG0002762: SGZ52419.1 Seq_1104
OG0002763: SGZ52421.1 Seq_106
OG0002764: SGZ52422.1 Seq_3041
OG0002765: SGZ52427.1 Seq_5507
OG0002766: SGZ52429.1 Seq_2330
OG0002767: SGZ52431.1 Seq_2989
OG0002768: SGZ52433.1 Seq_1607
OG0002769: SGZ52439.1 Seq_3815
OG0002770: SGZ52441.1 Seq_2936
OG0002771: SGZ52443.1 Seq_832
OG0002772: SGZ52445.1 Seq_2546
OG0002773: SGZ52447.1 Seq_3642
OG0002774: SGZ52451.1 Seq_5029
OG0002775: SGZ52453.1 Seq_1268
OG0002776: SGZ52455.1 Seq_3069
OG0002777: SGZ52458.1 Seq_1301
OG0002778: SGZ52460.1 Seq_5058
OG0002779: SGZ52462.1 Seq_1690
OG0002780: SGZ52464.1 Seq_989
OG0002781: SGZ52466.1 Seq_1313
OG0002782: SGZ52468.1 Seq_5421
OG0002783: SGZ52470.1 Seq_4370
OG0002784: SGZ52472.1 Seq_4878
OG0002785: SGZ52474.1 Seq_5050
OG0002786: SGZ52476.1 Seq_1960
OG0002787: SGZ52480.1 Seq_4746
OG0002788: SGZ52482.1 Seq_1428
OG0002789: SGZ52484.1 Seq_4709
OG0002790: SGZ52485.1 Seq_1907
OG0002791: SGZ52488.1 Seq_2140
OG0002792: SGZ52490.1 Seq_1263
OG0002793: SGZ52491.1 Seq_2608
OG0002794: SGZ52493.1 Seq_1531
OG0002795: SGZ52495.1 Seq_2904
OG0002796: SGZ52497.1 Seq_3971
OG0002797: SGZ52500.1 Seq_2756
OG0002798: SGZ52502.1 Seq_2766
OG0002799: SGZ52503.1 Seq_3611
OG0002800: SGZ52505.1 Seq_2831
OG0002801: SGZ52509.1 Seq_4551
OG0002802: SGZ52511.1 Seq_4210
OG0002803: SGZ52513.1 Seq_4485
OG0002804: SGZ52515.1 Seq_1367
OG0002805: SGZ52517.1 Seq_4467
OG0002806: SGZ52519.1 Seq_2151
OG0002807: SGZ52521.1 Seq_5173
OG0002808: SGZ52525.1 Seq_4143
OG0002809: SGZ52529.1 Seq_2501
OG0002810: SGZ52531.1 Seq_3153
OG0002811: SGZ52533.1 Seq_291
OG0002812: SGZ52537.1 Seq_851
OG0002813: SGZ52539.1 Seq_4952
OG0002814: SGZ52541.1 Seq_1194
OG0002815: SGZ52543.1 Seq_4960
OG0002816: SGZ52545.1 Seq_5127
OG0002817: SGZ52552.1 Seq_1064
OG0002818: SGZ52555.1 Seq_4382
OG0002819: SGZ52557.1 Seq_89
OG0002820: SGZ52561.1 Seq_5369
OG0002821: SGZ52564.1 Seq_5180
OG0002822: SGZ52566.1 Seq_1574
OG0002823: SGZ52568.1 Seq_2370
OG0002824: SGZ52570.1 Seq_2376
OG0002825: SGZ52572.1 Seq_2245
OG0002826: SGZ52575.1 Seq_4037
OG0002827: SGZ52578.1 Seq_3810
OG0002828: SGZ52580.1 Seq_588
OG0002829: SGZ52587.1 Seq_2516
OG0002830: SGZ52589.1 Seq_4669
OG0002831: SGZ52591.1 Seq_3143
OG0002832: SGZ52593.1 Seq_1403
OG0002833: SGZ52595.1 Seq_3045
OG0002834: SGZ52597.1 Seq_1317
OG0002835: SGZ52599.1 Seq_825
OG0002836: SGZ52601.1 Seq_3906
OG0002837: SGZ52608.1 Seq_4516
OG0002838: SGZ52610.1 Seq_337
OG0002839: SGZ52614.1 Seq_3492
OG0002840: SGZ52618.1 Seq_1915
OG0002841: SGZ52623.1 Seq_1805
OG0002842: SGZ52625.1 Seq_3795
OG0002843: SGZ52629.1 Seq_3927
OG0002844: SGZ52631.1 Seq_1350
OG0002845: SGZ52633.1 Seq_4013
OG0002846: SGZ52635.1 Seq_1022
OG0002847: SGZ52637.1 Seq_2225
OG0002848: SGZ52638.1 Seq_4616
OG0002849: SGZ52642.1 Seq_2042
OG0002850: SGZ52645.1 Seq_3951
OG0002851: SGZ52647.1 Seq_4137
OG0002852: SGZ52648.1 Seq_1785
OG0002853: SGZ52650.1 Seq_3221
OG0002854: SGZ52652.1 Seq_1830
OG0002855: SGZ52654.1 Seq_4873
OG0002856: SGZ52656.1 Seq_4206
OG0002857: SGZ52661.1 Seq_4947
OG0002858: SGZ52663.1 Seq_1072
OG0002859: SGZ52664.1 Seq_631
OG0002860: SGZ52666.1 Seq_3189
OG0002861: SGZ52668.1 Seq_4683
OG0002862: SGZ52670.1 Seq_3903
OG0002863: SGZ52672.1 Seq_2312
OG0002864: SGZ52674.1 Seq_5346
OG0002865: SGZ52676.1 Seq_3586
OG0002866: SGZ52678.1 Seq_1542
OG0002867: SGZ52680.1 Seq_5129
OG0002868: SGZ52682.1 Seq_226
OG0002869: SGZ52684.1 Seq_5440
OG0002870: SGZ52688.1 Seq_3712
OG0002871: SGZ52690.1 Seq_621
OG0002872: SGZ52692.1 Seq_1492
OG0002873: SGZ52694.1 Seq_4419
OG0002874: SGZ52696.1 Seq_2496
OG0002875: SGZ52698.1 Seq_1024
OG0002876: SGZ52702.1 Seq_2065
OG0002877: SGZ52708.1 Seq_4002
OG0002878: SGZ52710.1 Seq_2793
OG0002879: SGZ52712.1 Seq_1826
OG0002880: SGZ52717.1 Seq_329
OG0002881: SGZ52721.1 Seq_61
OG0002882: SGZ52723.1 Seq_95
OG0002883: SGZ52725.1 Seq_4399
OG0002884: SGZ52727.1 Seq_1107
OG0002885: SGZ52729.1 Seq_552
OG0002886: SGZ52731.1 Seq_4511
OG0002887: SGZ52732.1 Seq_622
OG0002888: SGZ52737.1 Seq_908
OG0002889: SGZ52739.1 Seq_3700
OG0002890: SGZ52743.1 Seq_883
OG0002891: SGZ52745.1 Seq_798
OG0002892: SGZ52747.1 Seq_2918
OG0002893: SGZ52749.1 Seq_4820
OG0002894: SGZ52751.1 Seq_1461
OG0002895: SGZ52753.1 Seq_4532
OG0002896: SGZ52755.1 Seq_3298
OG0002897: SGZ52757.1 Seq_3087
OG0002898: SGZ52759.1 Seq_1366
OG0002899: SGZ52761.1 Seq_3689
OG0002900: SGZ52763.1 Seq_1679
OG0002901: SGZ52765.1 Seq_2025
OG0002902: SGZ52767.1 Seq_666
OG0002903: SGZ52769.1 Seq_4602
OG0002904: SGZ52771.1 Seq_1231
OG0002905: SGZ52773.1 Seq_3974
OG0002906: SGZ52778.1 Seq_2530
OG0002907: SGZ52780.1 Seq_2728
OG0002908: SGZ52782.1 Seq_5374
OG0002909: SGZ52784.1 Seq_4626
OG0002910: SGZ52786.1 Seq_2701
OG0002911: SGZ52790.1 Seq_3197
OG0002912: SGZ52794.1 Seq_1392
OG0002913: SGZ52796.1 Seq_2566
OG0002914: SGZ52798.1 Seq_192
OG0002915: SGZ52800.1 Seq_5407
OG0002916: SGZ52802.1 Seq_2748
OG0002917: SGZ52806.1 Seq_1394
OG0002918: SGZ52808.1 Seq_1856
OG0002919: SGZ52810.1 Seq_2009
OG0002920: SGZ52812.1 Seq_394
OG0002921: SGZ52814.1 Seq_4433
OG0002922: SGZ52817.1 Seq_2954
OG0002923: SGZ52819.1 Seq_1270
OG0002924: SGZ52821.1 Seq_4866
OG0002925: SGZ52823.1 Seq_1994
OG0002926: SGZ52825.1 Seq_2690
OG0002927: SGZ52827.1 Seq_4561
OG0002928: SGZ52829.1 Seq_656
OG0002929: SGZ52830.1 Seq_2510
OG0002930: SGZ52834.1 Seq_5514
OG0002931: SGZ52836.1 Seq_1849
OG0002932: SGZ52838.1 Seq_1947
OG0002933: SGZ52840.1 Seq_4772
OG0002934: SGZ52842.1 Seq_4971
OG0002935: SGZ52843.1 Seq_4665
OG0002936: SGZ52846.1 Seq_1618
OG0002937: SGZ52847.1 Seq_1539
OG0002938: SGZ52848.1 Seq_1158
OG0002939: SGZ52849.1 Seq_2202
OG0002940: SGZ52850.1 Seq_1981
OG0002941: SGZ52851.1 Seq_3339
OG0002942: SGZ52852.1 Seq_4325
OG0002943: SGZ52853.1 Seq_2753
OG0002944: SGZ52854.1 Seq_5363
OG0002945: SGZ52855.1 Seq_2378
OG0002946: SGZ52856.1 Seq_2571
OG0002947: SGZ52857.1 Seq_4744
OG0002948: SGZ52858.1 Seq_3506
OG0002949: SGZ52859.1 Seq_1635
OG0002950: SGZ52860.1 Seq_3965
OG0002951: SGZ52861.1 Seq_5238
OG0002952: SGZ52862.1 Seq_4343
OG0002953: SGZ52863.1 Seq_277
OG0002954: SGZ52864.1 Seq_1605
OG0002955: SGZ52865.1 Seq_3304
OG0002956: SGZ52866.1 Seq_1214
OG0002957: SGZ52867.1 Seq_976
OG0002958: SGZ52868.1 Seq_613
OG0002959: SGZ52869.1 Seq_1282
OG0002960: SGZ52870.1 Seq_4714
OG0002961: SGZ52871.1 Seq_4673
OG0002962: SGZ52873.1 Seq_965
OG0002963: SGZ52874.1 Seq_999
OG0002964: SGZ52875.1 Seq_443
OG0002965: SGZ52876.1 Seq_5157
OG0002966: SGZ52877.1 Seq_2875
OG0002967: SGZ52878.1 Seq_882
OG0002968: SGZ52880.1 Seq_2197
